title,type,agency_names,abstract,document_number,html_url,pdf_url,publication_date
Benefits Payable in Terminated Single-Employer Plans; Interest Assumptions for Paying Benefits,Rule,Pension Benefit Guaranty Corporation,This final rule amends the Pension Benefit Guaranty Corporation's regulation on Benefits Payable in Terminated Single- Employer Plans to prescribe interest assumptions under the regulation for valuation dates in May 2018. The interest assumptions are used for paying benefits under terminating single-employer plans covered by the pension insurance system administered by PBGC., 2018-07466,https://www.federalregister.gov/documents/2018/04/13/2018-07466/benefits-payable-in-terminated-single-employer-plans-interest-assumptions-for-paying-benefits,https://www.gpo.gov/fdsys/pkg/FR-2018-04-13/pdf/2018-07466.pdf,04/13/2018
"Security Zones; Port Canaveral Harbor, Cape Canaveral Air Force Station, FL",Rule,Homeland Security Department; Coast Guard,"The Coast Guard is revising a security zone to extend the geographical boundaries of the permanent security zone at Port Canaveral Harbor. This action is necessary to ensure the security of vessels, facilities, and the surrounding areas within this zone. This regulation prohibits persons and vessels from entering, transiting through, anchoring in, or remaining within the security zone unless authorized by the Captain of the Port (COTP) Jacksonville or a designated representative.", 2018-07694,https://www.federalregister.gov/documents/2018/04/13/2018-07694/security-zones-port-canaveral-harbor-cape-canaveral-air-force-station-fl,https://www.gpo.gov/fdsys/pkg/FR-2018-04-13/pdf/2018-07694.pdf,04/13/2018
"Safety Zone; Cumberland River, Canton, KY",Rule,Homeland Security Department; Coast Guard,"The Coast Guard is establishing a temporary safety zone for navigable waters within a one-half mile of the US 68/KY 80 Lake Barkley Bridge--Henry R. Lawrence Memorial Bridge in Canton, KY. The safety zone is needed to protect personnel, vessels, and the marine environment from potential hazards created by the demolition of the bridge. Entry of vessels or persons into this zone is prohibited unless authorized by the Captain of the Port Sector Ohio Valley or a designated representative.", 2018-07717,https://www.federalregister.gov/documents/2018/04/13/2018-07717/safety-zone-cumberland-river-canton-ky,https://www.gpo.gov/fdsys/pkg/FR-2018-04-13/pdf/2018-07717.pdf,04/13/2018
"Safety Zone; Mississippi River, New Orleans, LA",Rule,Homeland Security Department; Coast Guard,"The Coast Guard is establishing two temporary safety zones for navigable waters of the Mississippi River, New Orleans, LA. These actions are necessary to protect persons and vessels from potential safety hazards associated with fireworks displays on or over this navigable waterway. Entry into these zones is prohibited unless authorized by the Captain of the Port Sector New Orleans (COTP) or a designated representative.", 2018-07716,https://www.federalregister.gov/documents/2018/04/13/2018-07716/safety-zone-mississippi-river-new-orleans-la,https://www.gpo.gov/fdsys/pkg/FR-2018-04-13/pdf/2018-07716.pdf,04/13/2018
Rights to Federally Funded Inventions and Licensing of Government Owned Inventions,Rule,Commerce Department; National Institute of Standards and Technology,"This final rule reduces regulatory burdens by clarifying electronic reporting, updating certain sections to conform with changes in the patent laws, and streamlining the licensing application process for some Federal laboratory collaborators, makes technical corrections, clarifies the role of provisional patent application filing, explains a unique situation that may be appropriate for a Determination of Exceptional Circumstances, clarifies the role of funding agencies in the Bayh-Dole process, and addresses subject inventions as to which a Federal laboratory employee is a co-inventor.", 2018-07532,https://www.federalregister.gov/documents/2018/04/13/2018-07532/rights-to-federally-funded-inventions-and-licensing-of-government-owned-inventions,https://www.gpo.gov/fdsys/pkg/FR-2018-04-13/pdf/2018-07532.pdf,04/13/2018
New Source Performance Standards and National Emission Standards for Hazardous Air Pollutants; Delegation of Authority to New Mexico,Rule,Environmental Protection Agency,"The New Mexico Environment Department (NMED) has submitted updated regulations for receiving delegation and approval of a program for the implementation and enforcement of certain New Source Performance Standards (NSPS) and National Emission Standards for Hazardous Air Pollutants (NESHAP) for all sources (both Title V and non-Title V sources). These updated regulations apply to certain NSPS promulgated by the EPA at part 60, as amended between September 24, 2013 and January 15, 2017; certain NESHAP promulgated by the EPA at part 61, as amended between January 1, 2011 and January 15, 2017; and other NESHAP promulgated by the EPA at part 63, as amended between August 30, 2013 and January 15, 2017, as adopted by the NMED. The EPA is providing notice that it is updating the delegation of certain NSPS to NMED, and taking direct final action to approve the delegation of certain NESHAP to NMED. The delegation of authority under this action does not apply to sources located in Bernalillo County, New Mexico, or to sources located in Indian Country.", 2018-07325,https://www.federalregister.gov/documents/2018/04/13/2018-07325/new-source-performance-standards-and-national-emission-standards-for-hazardous-air-pollutants,https://www.gpo.gov/fdsys/pkg/FR-2018-04-13/pdf/2018-07325.pdf,04/13/2018
Fluensulfone; Pesticide Tolerances,Rule,Environmental Protection Agency,"This regulation establishes tolerances for residues of fluensulfone in or on multiple commodities that are identified and discussed later in this document. Makhteshim Agan of North America (MANA) requested these tolerances under the Federal Food, Drug, and Cosmetic Act (FFDCA).", 2018-07739,https://www.federalregister.gov/documents/2018/04/13/2018-07739/fluensulfone-pesticide-tolerances,https://www.gpo.gov/fdsys/pkg/FR-2018-04-13/pdf/2018-07739.pdf,04/13/2018
Sulfentrazone; Pesticide Tolerances,Rule,Environmental Protection Agency,"This regulation establishes tolerances for residues of sulfentrazone in or on multiple commodities which are identified and discussed later in this document. Interregional Research Project Number 4 (IR-4) requested these tolerances under the Federal Food, Drug, and Cosmetic Act (FFDCA).", 2018-07740,https://www.federalregister.gov/documents/2018/04/13/2018-07740/sulfentrazone-pesticide-tolerances,https://www.gpo.gov/fdsys/pkg/FR-2018-04-13/pdf/2018-07740.pdf,04/13/2018
"Connect America Fund, ETC Annual Reports and Certifications, Rural Broadband Experiments, Connect America Fund Phase II Auction",Rule,Federal Communications Commission,"In this document, the Commission considers the remaining issues raised by parties challenging the Commission's orders implementing the Connect America Phase II (Phase II) auction (Auction 903). Specifically, the Commission resolves petitions challenging the Commission's decisions on the following issues: How to compare bids of different performance levels, standalone voice requirements, Phase II auction deployment and eligibility, and state-specific bidding weights, among other matters. The Commission also adopts a process by which a support recipient that sufficiently demonstrates that it cannot identify enough actual locations on the ground to meet its Phase II obligations can have its total state location obligation adjusted and its support reduced on a pro rata basis. Lastly, the Commission modifies the Commission's letter of credit rules to provide some additional relief for Phase II auction recipients by reducing the costs of maintaining a letter of credit.", 2018-07509,https://www.federalregister.gov/documents/2018/04/13/2018-07509/connect-america-fund-etc-annual-reports-and-certifications-rural-broadband-experiments-connect,https://www.gpo.gov/fdsys/pkg/FR-2018-04-13/pdf/2018-07509.pdf,04/13/2018
Defense Federal Acquisition Regulation Supplement: Definition of “Information Technology” (DFARS Case 2017-D033),Rule,Defense Department; Defense Acquisition Regulations System,DoD is issuing a final rule to amend the Defense Federal Acquisition Regulation Supplement (DFARS) to relocate the definition of information technology within the DFARS., 2018-07734,https://www.federalregister.gov/documents/2018/04/13/2018-07734/defense-federal-acquisition-regulation-supplement-definition-of-information-technology-dfars-case,https://www.gpo.gov/fdsys/pkg/FR-2018-04-13/pdf/2018-07734.pdf,04/13/2018
Defense Federal Acquisition Regulation Supplement: Consolidation of Contract Requirements (DFARS Case 2017-D004),Rule,Defense Department; Defense Acquisition Regulations System,DoD is issuing a final rule to amend the Defense Federal Acquisition Regulation Supplement (DFARS) to remove outdated coverage of consolidation of contract requirements., 2018-07732,https://www.federalregister.gov/documents/2018/04/13/2018-07732/defense-federal-acquisition-regulation-supplement-consolidation-of-contract-requirements-dfars-case,https://www.gpo.gov/fdsys/pkg/FR-2018-04-13/pdf/2018-07732.pdf,04/13/2018
Defense Federal Acquisition Regulation Supplement: Temporary Extension of Test Program for Comprehensive Small Business Subcontracting Plans (DFARS Case 2015-D013),Rule,Defense Department; Defense Acquisition Regulations System,"DoD is issuing a final rule amending the Defense Federal Acquisition Regulation Supplement (DFARS) to implement sections of the National Defense Authorization Acts for Fiscal Years 2015, 2016, and 2017 to provide revisions to the Test Program for Negotiation of Comprehensive Small Business Subcontracting Plans.", 2018-07730,https://www.federalregister.gov/documents/2018/04/13/2018-07730/defense-federal-acquisition-regulation-supplement-temporary-extension-of-test-program-for,https://www.gpo.gov/fdsys/pkg/FR-2018-04-13/pdf/2018-07730.pdf,04/13/2018
Defense Federal Acquisition Regulation Supplement: Competition for Religious-Related Services Contracts (DFARS Case 2016-D015),Rule,Defense Department; Defense Acquisition Regulations System,"DoD is issuing a final rule amending the Defense Federal Acquisition Regulation Supplement (DFARS) to implement a section of the National Defense Authorization Act for Fiscal Year 2016, clarifying the competition requirements for the acquisition of religious-related services contracts on a United States military installation.", 2018-07731,https://www.federalregister.gov/documents/2018/04/13/2018-07731/defense-federal-acquisition-regulation-supplement-competition-for-religious-related-services,https://www.gpo.gov/fdsys/pkg/FR-2018-04-13/pdf/2018-07731.pdf,04/13/2018
Defense Federal Acquisition Regulation Supplement: Safe Access to Projects in Afghanistan (DFARS Case 2017-D032),Rule,Defense Department; Defense Acquisition Regulations System,DoD is amending the Defense Federal Acquisition Regulation Supplement (DFARS) to implement a section of the National Defense Authorization Act for Fiscal Year 2017 that prohibits use of funds for certain programs and projects of the Department of Defense in Afghanistan that cannot be safely accessed by United States Government personnel., 2018-07733,https://www.federalregister.gov/documents/2018/04/13/2018-07733/defense-federal-acquisition-regulation-supplement-safe-access-to-projects-in-afghanistan-dfars-case,https://www.gpo.gov/fdsys/pkg/FR-2018-04-13/pdf/2018-07733.pdf,04/13/2018
Defense Federal Acquisition Regulation Supplement: Educational Service Agreements (DFARS Case 2017-D039),Rule,Defense Department; Defense Acquisition Regulations System,"DoD is issuing a final rule amending the Defense Federal Acquisition Regulation Supplement (DFARS) to remove limiting language related to educational service agreements. This deletion will allow DoD to make agreements that permit payment for Masters of Laws degrees and other legal training programs, in accordance with applicable law, regulation, and policy.", 2018-07735,https://www.federalregister.gov/documents/2018/04/13/2018-07735/defense-federal-acquisition-regulation-supplement-educational-service-agreements-dfars-case,https://www.gpo.gov/fdsys/pkg/FR-2018-04-13/pdf/2018-07735.pdf,04/13/2018
Magnuson-Stevens Act Provisions; Fisheries Off West Coast States; Pacific Coast Groundfish Fishery; 2017-18 Biennial Specifications and Management Measures; Inseason Adjustments,Rule,Commerce Department; National Oceanic and Atmospheric Administration,"This final rule announces inseason changes to management measures in the Pacific Coast groundfish fisheries. This action, which is authorized by the Pacific Coast Groundfish Fishery Management Plan, is intended to allow fisheries to access more abundant groundfish stocks while protecting overfished and depleted stocks.", 2018-07710,https://www.federalregister.gov/documents/2018/04/13/2018-07710/magnuson-stevens-act-provisions-fisheries-off-west-coast-states-pacific-coast-groundfish-fishery,https://www.gpo.gov/fdsys/pkg/FR-2018-04-13/pdf/2018-07710.pdf,04/13/2018
Fisheries of the Exclusive Economic Zone Off Alaska; Pacific Cod by Catcher Vessels Less Than 60 Feet (18.3 Meters) Length Overall Using Jig or Hook-and-Line Gear in the Bogoslof Pacific Cod Exemption Area in the Bering Sea and Aleutian Islands Management Area,Rule,Commerce Department; National Oceanic and Atmospheric Administration,NMFS is prohibiting directed fishing for Pacific cod by catcher vessels less than 60 feet (18.3 meters (m)) length overall (LOA) using jig or hook-and-line gear in the Bogoslof Pacific cod exemption area of the Bering Sea and Aleutian Islands management area (BSAI). This action is necessary to prevent exceeding the limit of Pacific cod for catcher vessels less than 60 feet (18.3 m) LOA using jig or hook-and-line gear in the Bogoslof Pacific cod exemption area in the BSAI., 2018-07706,https://www.federalregister.gov/documents/2018/04/13/2018-07706/fisheries-of-the-exclusive-economic-zone-off-alaska-pacific-cod-by-catcher-vessels-less-than-60-feet,https://www.gpo.gov/fdsys/pkg/FR-2018-04-13/pdf/2018-07706.pdf,04/13/2018
"Airworthiness Directives; Safran Helicopter Engines, S.A., Turboshaft Engines",Rule,Transportation Department; Federal Aviation Administration,"We are adopting a new airworthiness directive (AD) for certain Safran Helicopter Engines, S.A., Arrius 2B1, 2B1A, 2B2, and 2K1 turboshaft engines. This AD requires inspecting the power turbine wheel (PTW) assembly and replacing the PTW if the turbine blade dampers are found missing. This AD was prompted by the manufacturer reporting a number of PTW assemblies may have been assembled without the blade dampers. We are issuing this AD to address the unsafe condition on these products.", 2018-07541,https://www.federalregister.gov/documents/2018/04/12/2018-07541/airworthiness-directives-safran-helicopter-engines-sa-turboshaft-engines,https://www.gpo.gov/fdsys/pkg/FR-2018-04-12/pdf/2018-07541.pdf,04/12/2018
Airworthiness Directives; Austro Engine GmbH Engines,Rule,Transportation Department; Federal Aviation Administration,We are adopting a new airworthiness directive (AD) for all Austro Engine GmbH model E4 and E4P diesel piston engines. This AD requires replacement of the waste gate controller and the control rod circlip. This AD was prompted by reports of broken or disconnected turbocharger waste gate control rods on some engines. We are issuing this AD to address the unsafe condition on these products., 2018-07540,https://www.federalregister.gov/documents/2018/04/12/2018-07540/airworthiness-directives-austro-engine-gmbh-engines,https://www.gpo.gov/fdsys/pkg/FR-2018-04-12/pdf/2018-07540.pdf,04/12/2018
CBP Decision No. 18-04; Definition of Importer Security Filing Importer,Rule,Homeland Security Department; U.S. Customs and Border Protection,"This final rule adopts a proposed amendment to expand the definition of an Importer Security Filing (ISF) Importer, the party that is responsible for filing the ISF, for certain types of shipments. The changes are necessary to ensure that the definition of ISF Importer includes parties that have a commercial interest in the cargo and the best access to the required information.", 2018-07624,https://www.federalregister.gov/documents/2018/04/12/2018-07624/cbp-decision-no-18-04-definition-of-importer-security-filing-importer,https://www.gpo.gov/fdsys/pkg/FR-2018-04-12/pdf/2018-07624.pdf,04/12/2018
"Repeal of Benefits for Hostages in Iraq, Kuwait, or Lebanon",Rule,State Department,"In accordance with Executive Order 13771 of January 30, 2017, which addresses agency review of existing regulations, including those that may be outmoded or ineffective, the State Department is repealing the regulations on Benefits for Hostages in Iraq, Kuwait, or Lebanon. The current regulations, which relate to hostage benefits for U.S. nationals in Iraq, Kuwait, or Lebanon were established in 1990, and are outdated as the program funding has been eliminated.", 2018-07074,https://www.federalregister.gov/documents/2018/04/12/2018-07074/repeal-of-benefits-for-hostages-in-iraq-kuwait-or-lebanon,https://www.gpo.gov/fdsys/pkg/FR-2018-04-12/pdf/2018-07074.pdf,04/12/2018
Special Local Regulations; Marine Events Within the Captain of the Port Zone Columbia River,Rule,Homeland Security Department; Coast Guard,The Coast Guard will enforce special local regulations at various locations in the Sector Columbia River Captain of the Port zone. This action is necessary to provide for the safety of life on these navigable waters during marine events. These regulations prohibit persons and vessels from being in the regulated area unless authorized by the Captain of the Port Sector Columbia River or a designated representative., 2018-07627,https://www.federalregister.gov/documents/2018/04/12/2018-07627/special-local-regulations-marine-events-within-the-captain-of-the-port-zone-columbia-river,https://www.gpo.gov/fdsys/pkg/FR-2018-04-12/pdf/2018-07627.pdf,04/12/2018
"Drawbridge Operation Regulation; Sloop Channel, Nassau, NY",Rule,Homeland Security Department; Coast Guard,"The Coast Guard has issued a temporary deviation from the operating schedule that governs the Wantagh Parkway Bridge, mile 15.4 and the Meadowbrook State Parkway Bridge, mile 12.8, both across Sloop Channel, at Nassau, New York. This temporary deviation is necessary to facilitate public safety during a public event, the Jones Beach State Park U.S. Navy Blue Angels Show. This deviation allows the bridges to remain in the closed position during the public event.", 2018-07549,https://www.federalregister.gov/documents/2018/04/12/2018-07549/drawbridge-operation-regulation-sloop-channel-nassau-ny,https://www.gpo.gov/fdsys/pkg/FR-2018-04-12/pdf/2018-07549.pdf,04/12/2018
"Drawbridge Operation Regulation; Carquinez Strait, Between Benicia and Martinez, CA",Rule,Homeland Security Department; Coast Guard,"The Coast Guard has issued a temporary deviation from the operating schedule that governs the Union Pacific Railroad Drawbridge across the Carquinez Strait, mile 7.0, between Benicia and Martinez, CA. The deviation is necessary to allow the bridge owner to replace drawspan operational components. This deviation allows the bridge to remain in the closed-to-navigation position during the deviation period.", 2018-07622,https://www.federalregister.gov/documents/2018/04/12/2018-07622/drawbridge-operation-regulation-carquinez-strait-between-benicia-and-martinez-ca,https://www.gpo.gov/fdsys/pkg/FR-2018-04-12/pdf/2018-07622.pdf,04/12/2018
Air Plan Approval; Illinois; Regional Haze Progress Report,Rule,Environmental Protection Agency,The Environmental Protection Agency (EPA) is approving the regional haze progress report under the Clean Air Act (CAA) as a revision to the Illinois state implementation plan (SIP). Illinois has satisfied the progress report requirements of the Regional Haze Rule. Illinois has also provided a determination of the adequacy of its regional haze plan with the progress report., 2018-07519,https://www.federalregister.gov/documents/2018/04/12/2018-07519/air-plan-approval-illinois-regional-haze-progress-report,https://www.gpo.gov/fdsys/pkg/FR-2018-04-12/pdf/2018-07519.pdf,04/12/2018
Approval and Promulgation of State Implementation Plans; Alaska: Regional Haze Progress Report,Rule,Environmental Protection Agency,"The Environmental Protection Agency (EPA) is approving a revision to the Alaska regional haze State Implementation Plan (SIP), submitted by the State of Alaska on March 10, 2016. Alaska submitted its Regional Haze Progress Report (``progress report'' or ``report'') and a negative declaration stating that further revision of the existing regional haze SIP is not needed at this time. Alaska submitted both the progress report and the negative declaration in the form of implementation plan revisions as required by federal regulations. The progress report addresses the federal Regional Haze Rule requirements under the Clean Air Act to submit a report describing progress in achieving reasonable progress goals established for regional haze and a determination of the adequacy of the state's existing plan addressing regional haze. We are also approving minor updates to the Enhanced Smoke Management Plan, Long-Term Strategy, and Commitment to Future 308 Plan Revision sections of the regional haze SIP, submitted concurrently with the progress report.", 2018-07520,https://www.federalregister.gov/documents/2018/04/12/2018-07520/approval-and-promulgation-of-state-implementation-plans-alaska-regional-haze-progress-report,https://www.gpo.gov/fdsys/pkg/FR-2018-04-12/pdf/2018-07520.pdf,04/12/2018
Clethodim; Pesticide Tolerances,Rule,Environmental Protection Agency,"This regulation establishes tolerances for residues of clethodim in or on multiple commodities which are identified and discussed later in this document. In addition, this regulation removes several previously established tolerances that are superseded by this final rule. Interregional Research Project Number 4 (IR-4) requested these tolerances under the Federal Food, Drug, and Cosmetic Act (FFDCA).", 2018-07651,https://www.federalregister.gov/documents/2018/04/12/2018-07651/clethodim-pesticide-tolerances,https://www.gpo.gov/fdsys/pkg/FR-2018-04-12/pdf/2018-07651.pdf,04/12/2018
Frequency Allocations and Radio Treaty Matters,Rule,Federal Communications Commission,"", 2018-07566,https://www.federalregister.gov/documents/2018/04/12/2018-07566/frequency-allocations-and-radio-treaty-matters,https://www.gpo.gov/fdsys/pkg/FR-2018-04-12/pdf/2018-07566.pdf,04/12/2018
Fisheries of the Northeastern United States; Northeast Skate Complex; Inseason Adjustment to the Skate Wing Possession Limit,Rule,Commerce Department; National Oceanic and Atmospheric Administration,"NMFS announces the adjustment of the commercial per-trip possession limit in the skate wing fishery for the remainder of the 2017 fishing year, through April 30, 2018, based on a revised landings projection. This possession limit adjustment is necessary to allow fishermen the opportunity to fully harvest the remaining skate wing annual total allowable landings. This announcement also informs the public that the skate wing possession limit is increased until the end of the fishing year (April 30).", 2018-07589,https://www.federalregister.gov/documents/2018/04/12/2018-07589/fisheries-of-the-northeastern-united-states-northeast-skate-complex-inseason-adjustment-to-the-skate,https://www.gpo.gov/fdsys/pkg/FR-2018-04-12/pdf/2018-07589.pdf,04/12/2018
Fisheries of the Exclusive Economic Zone off Alaska; Sablefish in the Central Regulatory Area of the Gulf of Alaska,Rule,Commerce Department; National Oceanic and Atmospheric Administration,NMFS is prohibiting retention of sablefish by vessels using trawl gear and not participating in the cooperative fishery of the Rockfish Program in the Central Regulatory Area of the Gulf of Alaska (GOA). This action is necessary because the 2018 total allowable catch of sablefish allocated to vessels using trawl gear and not participating in the cooperative fishery of the Rockfish Program in the Central Regulatory Area of the GOA has been reached., 2018-07615,https://www.federalregister.gov/documents/2018/04/12/2018-07615/fisheries-of-the-exclusive-economic-zone-off-alaska-sablefish-in-the-central-regulatory-area-of-the,https://www.gpo.gov/fdsys/pkg/FR-2018-04-12/pdf/2018-07615.pdf,04/12/2018
Rinderpest; Update of Communicable Animal Disease Provisions,Rule,Agriculture Department; Animal and Plant Health Inspection Service,"We are amending the regulations concerning communicable diseases of livestock and poultry, interstate transportation and importation of animals (including poultry) and animal products, and permits for biological products to remove references to the animal disease rinderpest. This action reflects recognition by the Animal and Plant Health Inspection Service that rinderpest has been eradicated worldwide, and removes restrictions that are no longer necessary due to eradication of the disease. This action better aligns our regulations with World Organization for Animal Health guidelines for international trade as they pertain to rinderpest.", 2018-07232,https://www.federalregister.gov/documents/2018/04/11/2018-07232/rinderpest-update-of-communicable-animal-disease-provisions,https://www.gpo.gov/fdsys/pkg/FR-2018-04-11/pdf/2018-07232.pdf,04/11/2018
Airworthiness Directives; Agusta S.p.A. Helicopters,Rule,Transportation Department; Federal Aviation Administration,"We are adopting a new airworthiness directive (AD) for Agusta S.p.A. (Agusta) Model A109E, A109K2, A109S, AW109SP, A119, and AW119 MKII helicopters. This AD reduces the life limit of and requires inspecting a tail rotor blade retention bolt (bolt). This AD is prompted by the discovery of a cracked bolt. The actions of this AD are intended to address an unsafe condition on these products.", 2018-07285,https://www.federalregister.gov/documents/2018/04/11/2018-07285/airworthiness-directives-agusta-spa-helicopters,https://www.gpo.gov/fdsys/pkg/FR-2018-04-11/pdf/2018-07285.pdf,04/11/2018
"Extension of Port Limits of Savannah, GA",Rule,Homeland Security Department; U.S. Customs and Border Protection,"This document adopts as a final rule, with changes, proposed amendments to U.S. Customs and Border Protection (CBP) regulations pertaining to the expansion of the geographical limits of the port of entry of Savannah, Georgia. The port limits will be expanded to make the boundaries more easily identifiable to the public and to allow for uniform and continuous service to the extended area of Savannah, Georgia. This change is part of CBP's continuing program to use its personnel, facilities, and resources more efficiently and to provide better service to carriers, importers, and the general public.", 2018-07381,https://www.federalregister.gov/documents/2018/04/11/2018-07381/extension-of-port-limits-of-savannah-ga,https://www.gpo.gov/fdsys/pkg/FR-2018-04-11/pdf/2018-07381.pdf,04/11/2018
Safety and Health Regulations for Construction,Rule,Labor Department; Occupational Safety and Health Administration,"", 2018-07530,https://www.federalregister.gov/documents/2018/04/11/2018-07530/safety-and-health-regulations-for-construction,https://www.gpo.gov/fdsys/pkg/FR-2018-04-11/pdf/2018-07530.pdf,04/11/2018
"Safety Zone; Ohio River, Cincinnati, OH",Rule,Homeland Security Department; Coast Guard,"The Coast Guard is establishing a temporary safety zone for all navigable waters of the Ohio River, extending the entire width of the river, from mile marker (MM) 490.0 to MM 491.5. This safety zone is necessary to provide for the safety of life and vessels during the Miami Fort Static Wire Crossing operation taking place near Cincinnati, OH. Entry into, transiting through, or anchoring within this safety zone is prohibited unless authorized by the Captain of the Port Sector Ohio Valley (COTP) or a designated representative.", 2018-07451,https://www.federalregister.gov/documents/2018/04/11/2018-07451/safety-zone-ohio-river-cincinnati-oh,https://www.gpo.gov/fdsys/pkg/FR-2018-04-11/pdf/2018-07451.pdf,04/11/2018
Universal Service,Rule,Federal Communications Commission,"", 2018-07531,https://www.federalregister.gov/documents/2018/04/11/2018-07531/universal-service,https://www.gpo.gov/fdsys/pkg/FR-2018-04-11/pdf/2018-07531.pdf,04/11/2018
Department of the Treasury Acquisition Regulations; Tax Check Requirements,Rule,Treasury Department,"This rule finalizes without change an interim rule that amended the Department of the Treasury Acquisition Regulation (DTAR) by adding a subpart titled ``Responsible Prospective Contractor'' and a paragraph concerning Representation and certifications regarding responsibility matters, for the purpose of directing IRS contracting officers to the newly added DTAR subpart titled ``Tax Check Requirement,'' which prescribes the policies and procedures for performing a tax check on the apparent successful offeror in order to determine eligibility to receive an award.", 2018-07458,https://www.federalregister.gov/documents/2018/04/11/2018-07458/department-of-the-treasury-acquisition-regulations-tax-check-requirements,https://www.gpo.gov/fdsys/pkg/FR-2018-04-11/pdf/2018-07458.pdf,04/11/2018
Convention on International Trade in Endangered Species of Wild Fauna and Flora (CITES),Rule,Interior Department; Fish and Wildlife Service,"", 2018-07529,https://www.federalregister.gov/documents/2018/04/11/2018-07529/convention-on-international-trade-in-endangered-species-of-wild-fauna-and-flora-cites,https://www.gpo.gov/fdsys/pkg/FR-2018-04-11/pdf/2018-07529.pdf,04/11/2018
International Fisheries; Pacific Tuna Fisheries; Fishing Restrictions for Tropical Tuna in the Eastern Pacific Ocean for 2018 to 2020,Rule,Commerce Department; National Oceanic and Atmospheric Administration,"NMFS is issuing regulations under the Tuna Conventions Act to implement Resolution C-17-02 (Conservation Measures for Tropical Tunas in the Eastern Pacific Ocean During 2018-2020 and Amendment to Resolution C-17-01), which was adopted at the 92nd Meeting of the Inter-American Tropical Tuna Commission (IATTC) in July 2017. This final rule implements the C-17-02 fishing management measures for tropical tuna (i.e., bigeye tuna (Thunnus obesus), yellowfin tuna (Thunnus albacares), and skipjack tuna (Katsuwonus pelamis)) in the eastern Pacific Ocean (EPO). This final rule imposes the following on purse seine vessels with carrying capacity greater than 182 metric tons (mt) fishing for tropical tuna in the EPO: A 72-day EPO-wide closure, a 31-day area closure, and a requirement that--with some exceptions--all tropical tuna be retained and landed. In addition, this final rule revises the restrictions for exemptions due to force majeure, establishes a bigeye tuna catch limit of 750 mt for U.S. longline vessels greater than 24 meters in overall length, and regulates the use and design of fish aggregating devices. This final rule is necessary for the conservation of tropical tuna stocks in the EPO and for the United States to satisfy its obligations as a member of the IATTC.", 2018-07387,https://www.federalregister.gov/documents/2018/04/11/2018-07387/international-fisheries-pacific-tuna-fisheries-fishing-restrictions-for-tropical-tuna-in-the-eastern,https://www.gpo.gov/fdsys/pkg/FR-2018-04-11/pdf/2018-07387.pdf,04/11/2018
Fisheries of the Northeastern United States; Mid-Atlantic Fishery Management Council; Omnibus Acceptable Biological Catch Framework Adjustment,Rule,Commerce Department; National Oceanic and Atmospheric Administration,"This action implements an Omnibus Framework Adjustment to the Mid-Atlantic Fishery Management Council's acceptable biological catch setting process, allows for adoption of peer-reviewed scientific information more quickly, and clarifies language in the Council's catch control rules. This action is necessary to provide an additional approach in catch setting that will help bring stability to quotas, ensure the best available scientific information is more readily available, and clarify existing control rule language. The intended effect of this action is to inform the public of these changes to the Council's catch setting control rules and process.", 2018-07373,https://www.federalregister.gov/documents/2018/04/11/2018-07373/fisheries-of-the-northeastern-united-states-mid-atlantic-fishery-management-council-omnibus,https://www.gpo.gov/fdsys/pkg/FR-2018-04-11/pdf/2018-07373.pdf,04/11/2018
Weather and Safety Leave,Rule,Personnel Management Office,"The Office of Personnel Management is issuing new regulations on the granting and recording of weather and safety leave for Federal employees. The Administrative Leave Act of 2016 created four new categories of statutorily authorized paid leave--administrative leave, investigative leave, notice leave, and weather and safety leave--and established parameters for their use by Federal agencies. These regulations will provide a framework for agency compliance with the new statutory requirements regarding weather and safety leave. OPM will issue separate final regulations to address administrative leave, investigative leave, and notice leave at a later date.", 2018-07348,https://www.federalregister.gov/documents/2018/04/10/2018-07348/weather-and-safety-leave,https://www.gpo.gov/fdsys/pkg/FR-2018-04-10/pdf/2018-07348.pdf,04/10/2018
Community Reinvestment Act Regulations; Correction,Rule,Treasury Department; Comptroller of the Currency; Federal Reserve System; Federal Deposit Insurance Corporation,"This document supplements and corrects the preamble of the final rule that was published in the Federal Register on November 24, 2017, entitled ``Community Reinvestment Act Regulations.''", 2018-06963,https://www.federalregister.gov/documents/2018/04/10/2018-06963/community-reinvestment-act-regulations-correction,https://www.gpo.gov/fdsys/pkg/FR-2018-04-10/pdf/2018-06963.pdf,04/10/2018
Special Conditions: Textron Aviation Inc. Model 700 Series Airplanes; Interaction of Systems and Structures,Rule,Transportation Department; Federal Aviation Administration,"These special conditions are issued for the Textron Aviation Inc. (Textron) Model 700 series airplanes. These airplanes will have novel or unusual design features when compared to the state of technology envisioned in the airworthiness standards for transport category airplanes. These design features are systems that affect structural performance, either directly or as a result of a failure or malfunction. The influence of these systems and their failure conditions must be taken into account when showing compliance with the FAA's requirements. The applicable airworthiness regulations do not contain adequate or appropriate safety standards for these design features. These special conditions contain the additional safety standards that the Administrator considers necessary to establish a level of safety equivalent to that established by the existing airworthiness standards.", 2018-07277,https://www.federalregister.gov/documents/2018/04/10/2018-07277/special-conditions-textron-aviation-inc-model-700-series-airplanes-interaction-of-systems-and,https://www.gpo.gov/fdsys/pkg/FR-2018-04-10/pdf/2018-07277.pdf,04/10/2018
