title,type,agency_names,abstract,document_number,html_url,pdf_url,publication_date
Fisheries of the Northeastern United States; Special Management Zones for 13 New Jersey Artificial Reefs,Rule,Commerce Department; National Oceanic and Atmospheric Administration,"NMFS approves and implements management measures to designate 13 New Jersey artificial reefs as special management zones under the black sea bass provisions of the Summer Flounder, Scup, and Black Sea Bass Fishery Management Plan. The intent of these measures is to reduce user group conflicts and help maintain the intended socioeconomic benefits of the artificial reefs to the maximum extent practicable.", 2018-14661,https://www.federalregister.gov/documents/2018/07/09/2018-14661/fisheries-of-the-northeastern-united-states-special-management-zones-for-13-new-jersey-artificial,https://www.gpo.gov/fdsys/pkg/FR-2018-07-09/pdf/2018-14661.pdf,07/09/2018
Country of Origin Labeling of Packed Honey,Rule,Agriculture Department; Agricultural Marketing Service,"AMS published a final rule in the Federal Register on January 4, 2011, amending the Code of Federal Regulations (CFR) governing inspection and certification of processed fruits, vegetables, and miscellaneous products regarding Country of Origin Labeling (COOL) of Packed Honey. This document clarifies obligations for a honey packer regarding country of origin labeling.", 2018-14509,https://www.federalregister.gov/documents/2018/07/06/2018-14509/country-of-origin-labeling-of-packed-honey,https://www.gpo.gov/fdsys/pkg/FR-2018-07-06/pdf/2018-14509.pdf,07/06/2018
"Oranges, Grapefruit, Tangerines, and Pummelos Grown in Florida; Increased Assessment Rate",Rule,Agriculture Department; Agricultural Marketing Service,"This rule implements a recommendation from the Citrus Administrative Committee (Committee) for an increase of the assessment rate established for the 2017-18 and subsequent fiscal periods. The assessment rate will remain in effect indefinitely unless modified, suspended, or terminated.", 2018-14514,https://www.federalregister.gov/documents/2018/07/06/2018-14514/oranges-grapefruit-tangerines-and-pummelos-grown-in-florida-increased-assessment-rate,https://www.gpo.gov/fdsys/pkg/FR-2018-07-06/pdf/2018-14514.pdf,07/06/2018
"Tart Cherries Grown in the States of Michigan, et al.; Revision of Exemption Requirements",Rule,Agriculture Department; Agricultural Marketing Service,"This rule implements a recommendation from the Cherry Industry Administrative Board (Board) to revise the exemption provisions for tart cherries grown in Michigan, New York, Pennsylvania, Oregon, Utah, Washington, and Wisconsin. This rule changes the number of years that new product, new market development, and market expansion projects are eligible for handler diversion credit. This action also permits handlers to apply for previously awarded projects if the original handler has not begun the project within a year of approval and provides an expedited approval option for some market expansion activities. This final rule also contains a formatting change to subpart references to bring the language into conformance with the Office of Federal Register requirements.", 2018-14516,https://www.federalregister.gov/documents/2018/07/06/2018-14516/tart-cherries-grown-in-the-states-of-michigan-et-al-revision-of-exemption-requirements,https://www.gpo.gov/fdsys/pkg/FR-2018-07-06/pdf/2018-14516.pdf,07/06/2018
Elimination of Nonimmigrant Visa Exemption for Certain Caribbean Residents Coming to the United States as H-2A Agricultural Workers,Rule,Homeland Security Department,"This finalizes interim amendments to the Department of Homeland Security's (DHS) regulations, published in the Federal Register on February 8, 2016, that eliminated the nonimmigrant visa exemption for certain Caribbean residents seeking to come to the United States as H-2A agricultural workers and the spouses or children who accompany or follow these workers to the United States. As a result of the interim final rule, these nonimmigrants are required to have both a valid passport and visa. The Department of State (DOS) revised its regulations in a parallel interim final rule and is issuing a parallel final rule to adopt all interim changes as final.", 2018-14534,https://www.federalregister.gov/documents/2018/07/06/2018-14534/elimination-of-nonimmigrant-visa-exemption-for-certain-caribbean-residents-coming-to-the-united,https://www.gpo.gov/fdsys/pkg/FR-2018-07-06/pdf/2018-14534.pdf,07/06/2018
Aviation Safety Organization Changes; Correction,Rule,Transportation Department; Federal Aviation Administration,"The FAA is correcting a final rule published on March 5, 2018. In that rule, the FAA replaced specific references to offices within the Aircraft Certification Service and the Flight Standards Service with generic references not dependent on any particular office structure. The FAA incorrectly assigned amendment number 65-56 to this rule. The correct amendment number is 65-57A and this action fixes this error.", 2018-14399,https://www.federalregister.gov/documents/2018/07/06/2018-14399/aviation-safety-organization-changes-correction,https://www.gpo.gov/fdsys/pkg/FR-2018-07-06/pdf/2018-14399.pdf,07/06/2018
"Visas: Documentation of Nonimmigrants Under the Immigration and Nationality Act, as Amended",Rule,State Department,"As a result of this rule, the Department of State finalizes without change a final rule establishing that a passport and a visa is required of a British, French, or Netherlands national, or of a national of Antigua, Barbados, Grenada, Jamaica, or Trinidad and Tobago, who has residence in British, French, or Netherlands territory located in the adjacent islands of the Caribbean area, or has residence in Antigua, Barbados, Grenada, Jamaica, or Trinidad and Tobago, if the alien is proceeding to the United States as an agricultural worker. In light of past experience, and to promote consistency of treatment across H-2A agricultural workers, prudent border management requires that these temporary workers obtain a visa, which already is required of most other H-2A agricultural workers. The previous rule created a vulnerability by allowing temporary workers from these countries to enter the United States without a visa. As a consequence of the Department of Homeland Security (DHS) revising its regulations in parallel with State Department actions, temporary workers from these countries will continue to need H-2A visas to enter the United States.", 2018-14513,https://www.federalregister.gov/documents/2018/07/06/2018-14513/visas-documentation-of-nonimmigrants-under-the-immigration-and-nationality-act-as-amended,https://www.gpo.gov/fdsys/pkg/FR-2018-07-06/pdf/2018-14513.pdf,07/06/2018
Rules Governing Public Access,Rule,Defense Department; Navy Department,"This final rule removes DoD's regulation requiring individuals wishing to visit Kaho`olawe Island, Hawaii, to receive advance authorization from the Commanding Officer of Naval Base, Pearl Harbor before doing so. This part provided entry procedures for individuals wishing to visit Kaho`olawe Island, Hawaii, and its adjacent waters due to ongoing military training operations and the presence of unexploded ordnance (UXO). On November 11, 2003, upon the completion of UXO clearance and environmental restoration, control of access to Kaho`olawe was passed from the United States to the State of Hawaii. Since that time, Navy has not exercised access control to Kaho`olawe Island or its adjacent waters. This part is no longer required.", 2018-14508,https://www.federalregister.gov/documents/2018/07/06/2018-14508/rules-governing-public-access,https://www.gpo.gov/fdsys/pkg/FR-2018-07-06/pdf/2018-14508.pdf,07/06/2018
"Drawbridge Operation Regulation; Gulf Intracoastal Waterway, Indian Rocks Beach, FL",Rule,Homeland Security Department; Coast Guard,"The Coast Guard has issued a temporary deviation from the operating schedule that governs the Indian Rocks (SR688) Bridge across the Gulf Intracoastal Waterway, mile 128.2, Indian Rocks Beach, FL. The deviation is necessary to accommodate repairs to the Bridge. This deviation allows the bridge to open, at requested times, a single leaf, and with a 6 hour notice for double leaf openings.", 2018-14521,https://www.federalregister.gov/documents/2018/07/06/2018-14521/drawbridge-operation-regulation-gulf-intracoastal-waterway-indian-rocks-beach-fl,https://www.gpo.gov/fdsys/pkg/FR-2018-07-06/pdf/2018-14521.pdf,07/06/2018
Third Party Billing for Medical Care Provided Under Special Treatment Authorities,Rule,Veterans Affairs Department,"The Department of Veterans Affairs (VA) is amending its medical regulations to clarify that VA will not bill third party payers for care and services provided by VA under certain statutory provisions, which we refer to as ``special treatment authorities.'' These special treatment authorities direct VA to provide care and services to veterans based upon discrete exposures or experiences that occurred during active military, naval, or air service. VA is authorized, but not required by law, to recover or collect charges for care and services provided to veterans for non-service-connected disabilities. This rule establishes that VA will not exercise its authority to recover or collect reasonable charges from third party payers for care and services provided under the special treatment authorities.", 2018-14573,https://www.federalregister.gov/documents/2018/07/06/2018-14573/third-party-billing-for-medical-care-provided-under-special-treatment-authorities,https://www.gpo.gov/fdsys/pkg/FR-2018-07-06/pdf/2018-14573.pdf,07/06/2018
Air Plan Approval; AL; Section 128 Board Requirements for Infrastructure SIPs,Rule,Environmental Protection Agency,"The Environmental Protection Agency (EPA) is taking final action to approve a State Implementation Plan (SIP) submission, submitted by the State of Alabama, through the Alabama Department of Environmental Management (ADEM), on October 24, 2017, and a portion of a December 9, 2015, infrastructure SIP submission. The October 24, 2017 submission addresses the general Clean Air Act (CAA or Act) conflict of interest requirements applicable to Alabama state boards or agency personnel with respect to the approval of permits or enforcement orders. This submission also specifically addresses requirements for implementation of the following national ambient air quality standards (NAAQS): 1997, 2006, and 2012 Fine Particulate Matter (PM<INF>2.5</INF>), 2008 8-hour Ozone, 2008 Lead, 2010 Nitrogen Dioxide (NO<INF>2</INF>), and 2010 Sulfur Dioxide (SO<INF>2</INF>). The CAA requires that each state adopt and submit a SIP for the implementation, maintenance and enforcement of each NAAQS promulgated by EPA. Whenever EPA promulgates a new or revised NAAQS, the CAA requires the state to make a new SIP submission establishing that the existing SIP meets the various applicable requirements, or revising the SIP to meet those requirements. This type of SIP submission is commonly referred to as an ``infrastructure'' SIP. In this action, EPA is approving the October 24, 2017, submission with respect to: The CAA conflict of interest requirements; and the related conflict of interest infrastructure SIP requirements for the 1997, 2006, and 2012 PM<INF>2.5</INF>, 2008 8-hour Ozone, 2008 Lead, 2010 NO<INF>2</INF>, and 2010 SO<INF>2</INF> NAAQS. In addition, EPA is approving a portion of ADEM's December 9, 2015, infrastructure SIP submission (as supplemented by the October 24, 2017 submission) related to the conflict of interest requirements for the 2012 PM<INF>2.5</INF> NAAQS. This action removes EPA's obligation to promulgate a Federal Implementation Plan (FIP) to address these CAA state board requirements for Alabama.", 2018-14525,https://www.federalregister.gov/documents/2018/07/06/2018-14525/air-plan-approval-al-section-128-board-requirements-for-infrastructure-sips,https://www.gpo.gov/fdsys/pkg/FR-2018-07-06/pdf/2018-14525.pdf,07/06/2018
Connect America Fund,Rule,Federal Communications Commission,"In this document, the Federal Communications Commission (Commission) addresses the petition for reconsideration filed by Alaska Communications Systems (ACS) of the October 31, 2016 Commission's ACS Connect America Fund (CAF) Phase II Order. The Commission denies the petition.", 2018-14148,https://www.federalregister.gov/documents/2018/07/06/2018-14148/connect-america-fund,https://www.gpo.gov/fdsys/pkg/FR-2018-07-06/pdf/2018-14148.pdf,07/06/2018
Fisheries of the Exclusive Economic Zone Off Alaska; Reclassifying Squid Species in the BSAI and GOA,Rule,Commerce Department; National Oceanic and Atmospheric Administration,"NMFS issues regulations to implement Amendment 117 to the Fishery Management Plan for Groundfish of the Bering Sea and Aleutian Islands Management Area (BSAI FMP), implement Amendment 106 to the Fishery Management Plan for Groundfish of the Gulf of Alaska (GOA FMP), and update the species code tables for octopus. This final rule prohibits directed fishing for the squid species complex (squids) by Federally permitted groundfish fishermen, specifies a squid retention limit in the Gulf of Alaska (GOA) groundfish fisheries consistent with the existing Bering Sea and Aleutian Islands Management Area (BSAI) squid retention limit, and makes minor corrections to the octopus species code tables. This action is intended to promote the goals and objectives of the Magnuson-Stevens Fishery Conservation and Management Act, the FMPs, and other applicable laws.", 2018-14457,https://www.federalregister.gov/documents/2018/07/06/2018-14457/fisheries-of-the-exclusive-economic-zone-off-alaska-reclassifying-squid-species-in-the-bsai-and-goa,https://www.gpo.gov/fdsys/pkg/FR-2018-07-06/pdf/2018-14457.pdf,07/06/2018
"Airworthiness Directives; Safran Helicopter Engines, S.A., Turboshaft Engines",Rule,Transportation Department; Federal Aviation Administration,"We are superseding Airworthiness Directive (AD) 2013-11-09 for all Safran Helicopter Engines, S.A., Arrius 2B1 and 2F turboshaft engines. AD 2013-11-09 required the repetitive replacement of the fuel injector manifolds and privilege injector, or only the privilege injector. This AD retains the repetitive hardware replacement requirements of AD 2013-11-09, but only allows replacement pipe injector preferred assembly, part number (P/N) 0 319 73 044 0, on the Arrius 2F engines. This AD was prompted by reports of engine flameouts as a result of reduced fuel flow due to the presence of coking. We are issuing this AD to address the unsafe condition on these products.", 2018-14340,https://www.federalregister.gov/documents/2018/07/05/2018-14340/airworthiness-directives-safran-helicopter-engines-sa-turboshaft-engines,https://www.gpo.gov/fdsys/pkg/FR-2018-07-05/pdf/2018-14340.pdf,07/05/2018
"Revocation and Amendment of Class E Airspace; Philipsburg, PA",Rule,Transportation Department; Federal Aviation Administration,"This action corrects a final rule published in the Federal Register on June 11, 2018, amending Class E airspace extending upward from 700 feet or more above the surface for Mid-State Airport, Phillipsburg, PA, by adding the word `side' to the legal description.", 2018-14337,https://www.federalregister.gov/documents/2018/07/05/2018-14337/revocation-and-amendment-of-class-e-airspace-philipsburg-pa,https://www.gpo.gov/fdsys/pkg/FR-2018-07-05/pdf/2018-14337.pdf,07/05/2018
Interstate Transport Prongs 1 and 2 for the 2012 Fine Particulate Matter (PM2.5,Rule,Environmental Protection Agency,"The Environmental Protection Agency (EPA) is approving portions of State Implementation Plan (SIP) submissions from Colorado, Montana, North Dakota, South Dakota and Wyoming addressing the Clean Air Act (CAA or Act) interstate transport SIP requirements for the 2012 annual Fine Particulate Matter (PM<INF>2.5</INF>) National Ambient Air Quality Standards (NAAQS). These submissions address the requirement that each SIP contain adequate provisions prohibiting air emissions that will have certain adverse air quality effects in other states. The EPA is approving portions of these infrastructure SIPs for the aforementioned states as containing adequate provisions to ensure that air emissions in the states will not significantly contribute to nonattainment or interfere with maintenance of the 2012 annual PM<INF>2.5</INF> NAAQS in any other state.", 2018-14386,https://www.federalregister.gov/documents/2018/07/05/2018-14386/interstate-transport-prongs-1-and-2-for-the-2012-fine-particulate-matter-pm25,https://www.gpo.gov/fdsys/pkg/FR-2018-07-05/pdf/2018-14386.pdf,07/05/2018
Approval and Promulgation of Implementation Plans; Oklahoma; Interstate Transport Requirements for the 2012 PM2.5,Rule,Environmental Protection Agency,"Pursuant to the Federal Clean Air Act (CAA or the Act), the Environmental Protection Agency (EPA) is approving portions of Oklahoma's State Implementation Plan (SIP) submittal, that addresses a CAA requirement that SIPs account for potential interstate transport of air pollution that significantly contributes to nonattainment or interferes with maintenance of the 2012 fine particulate matter (PM<INF>2.5</INF>) National Ambient Air Quality Standards (NAAQS) in other states. EPA finds that emissions from Oklahoma sources do not contribute significantly to nonattainment in, or interfere with maintenance by, any other state with regard to the 2012 PM<INF>2.5</INF> NAAQS.", 2018-14372,https://www.federalregister.gov/documents/2018/07/05/2018-14372/approval-and-promulgation-of-implementation-plans-oklahoma-interstate-transport-requirements-for-the,https://www.gpo.gov/fdsys/pkg/FR-2018-07-05/pdf/2018-14372.pdf,07/05/2018
Approval and Promulgation of Air Quality Implementation Plans; Colorado; Regional Haze State Implementation Plan,Rule,Environmental Protection Agency,"The Environmental Protection Agency (EPA) is approving State Implementation Plan (SIP) revisions submitted by the State of Colorado on May 26, 2017, addressing regional haze. The revisions include source-specific revisions to the nitrogen oxides (NO<INF>X</INF>) best available retrofit technology (BART) determination for Craig Station Unit 1 and to the NO<INF>X</INF> reasonable progress determination for the Nucla Station. Both Craig Station Unit 1 and Nucla Station are owned in part and operated by Tri-State Generation & Transmission Association, Inc. (Tri-State). The EPA is taking this action pursuant to section 110 of the Clean Air Act (CAA).", 2018-14387,https://www.federalregister.gov/documents/2018/07/05/2018-14387/approval-and-promulgation-of-air-quality-implementation-plans-colorado-regional-haze-state,https://www.gpo.gov/fdsys/pkg/FR-2018-07-05/pdf/2018-14387.pdf,07/05/2018
Air Plan Approval; California; Eastern Kern Air Pollution Control District; Reclassification,Rule,Environmental Protection Agency,"Under the Clean Air Act, the Environmental Protection Agency (EPA) is granting a request by the State of California to reclassify the Eastern Kern County (``Eastern Kern'') nonattainment area from ``Moderate'' to ``Serious'' for the 2008 ozone national ambient air quality standards (NAAQS). In connection with the reclassification, the EPA is establishing a deadline of no later than 12 months from the effective date of reclassification for submittal of revisions to the Eastern Kern portion of the California State Implementation Plan (SIP) to meet certain additional requirements for Serious ozone nonattainment areas. The EPA has already received SIP revision submittals addressing most of the additional SIP requirements.", 2018-14444,https://www.federalregister.gov/documents/2018/07/05/2018-14444/air-plan-approval-california-eastern-kern-air-pollution-control-district-reclassification,https://www.gpo.gov/fdsys/pkg/FR-2018-07-05/pdf/2018-14444.pdf,07/05/2018
National Flood Insurance Program: Removal of Monroe County Pilot Inspection Program Regulations,Rule,Homeland Security Department; Federal Emergency Management Agency,"The Federal Emergency Management Agency (FEMA) is revising its regulations to remove a pilot inspection program under the National Flood Insurance Program (NFIP). This pilot inspection program applied to Monroe County, Florida. FEMA terminated this program on June 28, 2013, and is now removing the applicable regulations from the Code of Federal Regulations because they are no longer necessary.", 2018-14477,https://www.federalregister.gov/documents/2018/07/05/2018-14477/national-flood-insurance-program-removal-of-monroe-county-pilot-inspection-program-regulations,https://www.gpo.gov/fdsys/pkg/FR-2018-07-05/pdf/2018-14477.pdf,07/05/2018
Fisheries of the Exclusive Economic Zone Off Alaska; Essential Fish Habitat Amendments,Rule,Commerce Department; National Oceanic and Atmospheric Administration,"The National Marine Fisheries Service (NMFS) announces the approval of Amendment 115 to the Fishery Management Plan (FMP) for Groundfish of the Bering Sea and Aleutian Islands Management Area, Amendment 105 to the FMP for Groundfish of the Gulf of Alaska, Amendment 49 to the FMP for Bering Sea/Aleutian Islands King and Tanner Crabs, Amendment 13 to the FMP for the Salmon Fisheries in the EEZ Off Alaska, and Amendment 2 to the FMP for Fish Resources of the Arctic Management Area, (collectively Amendments). These Amendments revise the FMPs by updating the description and identification of essential fish habitat (EFH), and updating information on adverse impacts to EFH based on the best scientific information available. This action is intended to promote the goals and objectives of the Magnuson-Stevens Fishery Conservation and Management Act, the FMPs, and other applicable laws.", 2018-14347,https://www.federalregister.gov/documents/2018/07/05/2018-14347/fisheries-of-the-exclusive-economic-zone-off-alaska-essential-fish-habitat-amendments,https://www.gpo.gov/fdsys/pkg/FR-2018-07-05/pdf/2018-14347.pdf,07/05/2018
OMB Guidelines to Agencies on Governmentwide Debarment and Suspension (Nonprocurement),Rule,Management and Budget Office,"The Office of Management and Budget (OMB) is amending the OMB guidance to agencies on governmentwide nonprocurement debarment and suspension (nonprocurement) to implement a section of the National Defense Authorization Act for Fiscal Year 2017 (NDAA) that prohibits awards to persons or entities involved in activities that violate arms control treaties or agreements with the United States. The NDAA requires revision of these OMB's Uniform Administrative Requirements, Cost Principles, and Audit Requirements for Federal Awards. To fully implement the NDAA requirement necessitates revision of OMB Guidelines to agencies on Governmentwide Debarment and Suspension (Nonprocurement).", 2018-14279,https://www.federalregister.gov/documents/2018/07/03/2018-14279/omb-guidelines-to-agencies-on-governmentwide-debarment-and-suspension-nonprocurement,https://www.gpo.gov/fdsys/pkg/FR-2018-07-03/pdf/2018-14279.pdf,07/03/2018
Streamlining Inspection Requirements for Federal Housing Administration (FHA) Single-Family Mortgage Insurance: Removal of the FHA Inspector Roster,Rule,Housing and Urban Development Department,"This final rule streamlines the inspection requirements for FHA single-family mortgage insurance by removing the regulations for the FHA Inspector Roster (Roster). The Roster is a list of inspectors approved by FHA as eligible to determine if the construction quality of a one- to four-unit property is acceptable as security for an FHA- insured loan. The removal of the Roster regulations is based on the recognition of the sufficiency and quality of inspections carried out by certified inspectors and other qualified individuals. This final rule follows publication of a February 6, 2013, proposed rule, and takes into consideration the public comments received on the proposed rule.", 2018-14212,https://www.federalregister.gov/documents/2018/07/03/2018-14212/streamlining-inspection-requirements-for-federal-housing-administration-fha-single-family-mortgage,https://www.gpo.gov/fdsys/pkg/FR-2018-07-03/pdf/2018-14212.pdf,07/03/2018
Government National Mortgage Association: Loan Seasoning for Ginnie Mae Mortgage-Backed Securities-Interpretive Rule,Rule,Housing and Urban Development Department,"HUD is issuing this interpretive rule to clarify the scope of the provision of the recently enacted Economic Growth, Regulatory Relief, and Consumer Protection Act (Act) that prohibits the Government National Mortgage Association (Ginnie Mae) from guaranteeing the timely payment of principal and interest on a security that is ``backed by a mortgage'' that fails to meet certain ``seasoning'' requirements. With this new amendment, questions have arisen as to the effect of this provision on Ginnie Mae's ability to guarantee Multiclass Securities where the trust assets consist of direct or indirect interests in certificates, previously lawfully guaranteed by Ginnie Mae, but with underlying mortgage loans that may not be in compliance with the seasoning requirements. This rule provides HUD's interpretation that the statutory provision does not prohibit Ginnie Mae from making guarantees in this context. Although interpretive rules are exempt from public comment under the Administrative Procedure Act, HUD nevertheless invites public comment on the interpretation provided in this rule.", 2018-14354,https://www.federalregister.gov/documents/2018/07/03/2018-14354/government-national-mortgage-association-loan-seasoning-for-ginnie-mae-mortgage-backed,https://www.gpo.gov/fdsys/pkg/FR-2018-07-03/pdf/2018-14354.pdf,07/03/2018
Revising the Beryllium Standard for General Industry,Rule,Labor Department; Occupational Safety and Health Administration,"OSHA is confirming the effective date of its direct final rule (DFR) adopting a number of clarifying amendments to the beryllium standard for general industry to address the application of the standard to materials containing trace amounts of beryllium. In the May 7, 2018, DFR, OSHA stated that the DFR would become effective on July 6, 2018, unless one or more significant adverse comments were submitted by June 6, 2018. OSHA did not receive significant adverse comments on the DFR, so by this document the agency is confirming that the DFR will become effective on July 6, 2018.", 2018-14274,https://www.federalregister.gov/documents/2018/07/03/2018-14274/revising-the-beryllium-standard-for-general-industry,https://www.gpo.gov/fdsys/pkg/FR-2018-07-03/pdf/2018-14274.pdf,07/03/2018
"Certifications and Exemptions Under the International Regulations for Preventing Collisions at Sea, 1972",Rule,Defense Department; Navy Department,"The Department of the Navy (DoN) is amending its certifications and exemptions under the International Regulations for Preventing Collisions at Sea, 1972 (72 COLREGS), to reflect that the Deputy Assistant Judge Advocate General (DAJAG) (Admiralty and Maritime Law) has determined that USS PAUL IGNATIUS (DDG 117) is a vessel of the Navy which, due to its special construction and purpose, cannot fully comply with certain provisions of the 72 COLREGS without interfering with its special function as a naval ship. The intended effect of this rule is to warn mariners in waters where 72 COLREGS apply.", 2018-14251,https://www.federalregister.gov/documents/2018/07/03/2018-14251/certifications-and-exemptions-under-the-international-regulations-for-preventing-collisions-at-sea,https://www.gpo.gov/fdsys/pkg/FR-2018-07-03/pdf/2018-14251.pdf,07/03/2018
Regattas and Marine Parades; Great Lakes Annual Marine Events,Rule,Homeland Security Department; Coast Guard,"The Coast Guard will enforce various special local regulations for annual regattas and marine parades in the Captain of the Port Detroit zone. Enforcement of these regulations is necessary and intended to ensure safety of life on the navigable waters immediately prior to, during, and after these regattas or marine parades. During the aforementioned period, the Coast Guard will enforce restrictions upon, and control movement of, vessels in a specified area immediately prior to, during, and after regattas or marine parades.", 2018-14250,https://www.federalregister.gov/documents/2018/07/03/2018-14250/regattas-and-marine-parades-great-lakes-annual-marine-events,https://www.gpo.gov/fdsys/pkg/FR-2018-07-03/pdf/2018-14250.pdf,07/03/2018
"Drawbridge Operation Regulation; Rancocas Creek, Burlington, NJ",Rule,Homeland Security Department; Coast Guard,"The Coast Guard has issued a temporary deviation from the operating schedule that governs the S.R. 543 (Riverside-Delanco) Bridge across the Rancocas Creek, mile 1.3, at Burlington, NJ. The deviation is necessary to facilitate routine maintenance. This deviation allows the bridge to remain in the closed-to-navigation position.", 2018-14238,https://www.federalregister.gov/documents/2018/07/03/2018-14238/drawbridge-operation-regulation-rancocas-creek-burlington-nj,https://www.gpo.gov/fdsys/pkg/FR-2018-07-03/pdf/2018-14238.pdf,07/03/2018
"Safety Zone; Canalside 4th of July Celebration, Buffalo River, Buffalo, NY",Rule,Homeland Security Department; Coast Guard,"The Coast Guard is establishing a temporary safety zone for navigable waters on the Buffalo River, Buffalo, NY. This safety zone is intended to restrict vessels from portions of the Buffalo River during the Canalside 4th of July Celebration fireworks display. This temporary safety zone is necessary to protect mariners and vessels from the navigational hazards associated with a fireworks display. Entry of vessels or persons into this zone is prohibited unless specifically authorized by the Captain of the Port Buffalo.", 2018-14325,https://www.federalregister.gov/documents/2018/07/03/2018-14325/safety-zone-canalside-4th-of-july-celebration-buffalo-river-buffalo-ny,https://www.gpo.gov/fdsys/pkg/FR-2018-07-03/pdf/2018-14325.pdf,07/03/2018
"Safety Zone: City of Benicia Fourth of July Fireworks Display, Carquinez Straight, Benicia, CA",Rule,Homeland Security Department; Coast Guard,"The Coast Guard is establishing a temporary safety zone in the navigable waters of San Francisco Bay near Carquinez Strait in support of the City of Benicia Fourth of July Fireworks Display on July 4, 2018. This safety zone is established to ensure the safety of participants and spectators from the dangers associated with pyrotechnics. Unauthorized persons or vessels are prohibited from entering into, transiting through, or remaining in the safety zone without permission of the Captain of the Port or their designated representative.", 2018-14269,https://www.federalregister.gov/documents/2018/07/03/2018-14269/safety-zone-city-of-benicia-fourth-of-july-fireworks-display-carquinez-straight-benicia-ca,https://www.gpo.gov/fdsys/pkg/FR-2018-07-03/pdf/2018-14269.pdf,07/03/2018
"Safety Zone; Lower Tchefuncte River, Madisonville, LA",Rule,Homeland Security Department; Coast Guard,"The Coast Guard is establishing a temporary safety zone for certain navigable waters of the Tchefuncte River. This action is necessary to provide for the safety of persons, vessels, and the marine environment near Madisonville, LA, during a fireworks display on July 4, 2018. This regulation prohibits persons and vessels from being in the safety zone unless authorized by the Captain of the Port Sector New Orleans or a designated representative.", 2018-14243,https://www.federalregister.gov/documents/2018/07/03/2018-14243/safety-zone-lower-tchefuncte-river-madisonville-la,https://www.gpo.gov/fdsys/pkg/FR-2018-07-03/pdf/2018-14243.pdf,07/03/2018
"Safety Zone: Red, White and Tahoe Blue Fireworks, Incline Village, NV",Rule,Homeland Security Department; Coast Guard,"The Coast Guard will enforce the safety zone for Red, White and Tahoe Blue Fireworks display in the Captain of the Port, San Francisco area of responsibility during the dates and times noted below. This action is necessary to ensure the safety of vessels, spectators and participants from hazards associated with fireworks. During the enforcement period, unauthorized persons or vessels are prohibited from entering into, transiting through, or anchoring in the safety zone, unless authorized by the Patrol Commander (PATCOM).", 2018-14268,https://www.federalregister.gov/documents/2018/07/03/2018-14268/safety-zone-red-white-and-tahoe-blue-fireworks-incline-village-nv,https://www.gpo.gov/fdsys/pkg/FR-2018-07-03/pdf/2018-14268.pdf,07/03/2018
"Safety Zone; Lower Mississippi River, New Orleans, LA",Rule,Homeland Security Department; Coast Guard,"The Coast Guard is establishing a temporary safety zone for navigable waters of the Lower Mississippi River between mile markers (MM) 95.7 and MM 96.7 above Head of Passes in New Orleans, LA. The safety zone is necessary to protect persons, vessels, and the marine environment from potential hazards created by a fireworks display. Entry of vessels or persons into this zone is prohibited unless specifically authorized by the Captain of the Port Sector New Orleans or a designated representative.", 2018-14245,https://www.federalregister.gov/documents/2018/07/03/2018-14245/safety-zone-lower-mississippi-river-new-orleans-la,https://www.gpo.gov/fdsys/pkg/FR-2018-07-03/pdf/2018-14245.pdf,07/03/2018
"Safety Zone: San Francisco Fourth of July Fireworks Display, San Francisco Bay, San Francisco, CA",Rule,Homeland Security Department; Coast Guard,"The Coast Guard is establishing temporary moving safety zones in the navigable waters of the San Francisco Bay near Aquatic Park in support of the Fourth of July Fireworks Display on July 4, 2018. These safety zones are established to ensure the safety of participants and spectators from the dangers associated with pyrotechnics. Unauthorized persons or vessels are prohibited from entering into, transiting through, or remaining in the safety zones without permission of the Captain of the Port or their designated representative.", 2018-14259,https://www.federalregister.gov/documents/2018/07/03/2018-14259/safety-zone-san-francisco-fourth-of-july-fireworks-display-san-francisco-bay-san-francisco-ca,https://www.gpo.gov/fdsys/pkg/FR-2018-07-03/pdf/2018-14259.pdf,07/03/2018
Safety Zones; Annual Events in the Captain of the Port Buffalo Zone-July Fireworks,Rule,Homeland Security Department; Coast Guard,"The Coast Guard will enforce certain safety zones located in federal regulations for recurring marine events. This action is necessary and intended for the safety of life and property on navigable waters during these events. During each enforcement period, no person or vessel may enter the respective safety zone without the permission of the Captain of the Port Buffalo.", 2018-14326,https://www.federalregister.gov/documents/2018/07/03/2018-14326/safety-zones-annual-events-in-the-captain-of-the-port-buffalo-zone-july-fireworks,https://www.gpo.gov/fdsys/pkg/FR-2018-07-03/pdf/2018-14326.pdf,07/03/2018
