title,type,agency_names,abstract,document_number,html_url,pdf_url,publication_date
National Priorities List,Proposed Rule,Environmental Protection Agency,"The Comprehensive Environmental Response, Compensation, and Liability Act (``CERCLA'' or ``the Act''), as amended, requires that the National Oil and Hazardous Substances Pollution Contingency Plan (``NCP'') include a list of national priorities among the known releases or threatened releases of hazardous substances, pollutants or contaminants throughout the United States. The National Priorities List (``NPL'') constitutes this list. The NPL is intended primarily to guide the Environmental Protection Agency (``EPA'' or ``the agency'') in determining which sites warrant further investigation. These further investigations will allow the EPA to assess the nature and extent of public health and environmental risks associated with the site and to determine what CERCLA-financed remedial action(s), if any, may be appropriate. This rule proposes to add ten sites to the General Superfund section of the NPL.", 2018-00623,https://www.federalregister.gov/documents/2018/01/18/2018-00623/national-priorities-list,https://www.gpo.gov/fdsys/pkg/FR-2018-01-18/pdf/2018-00623.pdf,01/18/2018
Great Lakes Pilotage Rates-2018 Annual Review and Revisions to Methodology,Proposed Rule,Homeland Security Department; Coast Guard,"In accordance with the Great Lakes Pilotage Act of 1960, the Coast Guard proposes new base pilotage rates and surcharges for the 2018 shipping season. Additionally, the Coast Guard is proposing several changes to the Great Lakes pilotage ratemaking methodology. These additional proposed changes include creating clear delineation between the Coast Guard's annual rate adjustments and the Coast Guard's requirement to conduct a full ratemaking every five years; the adoption of a revised compensation benchmark; reorganization of the text regarding the staffing model for calculating the number of pilots needed; and certain editorial changes.", 2018-00781,https://www.federalregister.gov/documents/2018/01/18/2018-00781/great-lakes-pilotage-rates-2018-annual-review-and-revisions-to-methodology,https://www.gpo.gov/fdsys/pkg/FR-2018-01-18/pdf/2018-00781.pdf,01/18/2018
Removing Regulatory Barriers for Vehicles With Automated Driving Systems,Proposed Rule,Transportation Department; National Highway Traffic Safety Administration,"NHTSA seeks public comments to identify any regulatory barriers in the existing Federal Motor Vehicle Safety Standards (FMVSS) to the testing, compliance certification and compliance verification of motor vehicles with Automated Driving Systems (ADSs) and certain unconventional interior designs. NHTSA is focusing primarily, but not exclusively, on vehicles with ADSs that lack controls for a human driver; e.g., steering wheel, brake pedal or accelerator pedal. The absence of manual driving controls, and thus of a human driver, poses potential barriers to testing, compliance certification and compliance verification. For example, many of the FMVSS refer to the ``driver'' or ``driver's seating position'' in specifying where various vehicle features and systems need to be located so that they can be seen and/or used by a person sitting in that position. Further, the compliance test procedures of some FMVSS depend on the presence of such things as a human test driver who can follow instructions on test driving maneuvers or a steering wheel that can be used by an automated steering machine. NHTSA also seeks comments on the research that would be needed to determine how to amend the FMVSS in order to remove such barriers, while retaining those existing safety requirements that will be needed and appropriate for those vehicles. In all cases, the Agency's goal would be to ensure the maintenance of currently required levels of safety performance. These comments will aid the Agency in setting research priorities as well as inform its subsequent actions to lay a path for innovative vehicle designs and technologies that feature ADSs.", 2018-00671,https://www.federalregister.gov/documents/2018/01/18/2018-00671/removing-regulatory-barriers-for-vehicles-with-automated-driving-systems,https://www.gpo.gov/fdsys/pkg/FR-2018-01-18/pdf/2018-00671.pdf,01/18/2018
Meeting of the National Organic Standards Board,Proposed Rule,Agriculture Department; Agricultural Marketing Service,"In accordance with the Federal Advisory Committee Act, as amended, the Agricultural Marketing Service (AMS), U.S. Department of Agriculture (USDA), is announcing a meeting of the National Organic Standards Board (NOSB) to assist the USDA in the development of standards for substances to be used in organic production and to advise the Secretary of Agriculture on any other aspects of the implementation of the Organic Foods Production Act.", 2017-28170,https://www.federalregister.gov/documents/2018/01/17/2017-28170/meeting-of-the-national-organic-standards-board,https://www.gpo.gov/fdsys/pkg/FR-2018-01-17/pdf/2017-28170.pdf,01/17/2018
"Airworthiness Directives; Bombardier, Inc., Airplanes",Proposed Rule,Transportation Department; Federal Aviation Administration,"We propose to adopt a new airworthiness directive (AD) for certain Bombardier, Inc., Model BD-100-1A10 airplanes. This proposed AD was prompted by a report indicating that certain lanyards for the passenger oxygen masks located in the airplane's entry area are too long. This proposed AD would require replacement of certain oxygen mask lanyards with shorter lanyards. We are proposing this AD to address the unsafe condition on these products.", 2018-00664,https://www.federalregister.gov/documents/2018/01/17/2018-00664/airworthiness-directives-bombardier-inc-airplanes,https://www.gpo.gov/fdsys/pkg/FR-2018-01-17/pdf/2018-00664.pdf,01/17/2018
Airworthiness Directives; The Boeing Company Airplanes,Proposed Rule,Transportation Department; Federal Aviation Administration,"We propose to adopt a new airworthiness directive (AD) for all The Boeing Company Model 737-100, -200, -200C, -300, -400, and -500 series airplanes. This proposed AD was prompted by reports of cracks found in the main landing gear (MLG) beam forward support fitting. This proposed AD would require repetitive inspections for cracking of the MLG beam forward support fitting, and applicable on-condition actions. We are proposing this AD to address the unsafe condition on these products.", 2018-00662,https://www.federalregister.gov/documents/2018/01/17/2018-00662/airworthiness-directives-the-boeing-company-airplanes,https://www.gpo.gov/fdsys/pkg/FR-2018-01-17/pdf/2018-00662.pdf,01/17/2018
Airworthiness Directives; The Boeing Company Airplanes,Proposed Rule,Transportation Department; Federal Aviation Administration,"We are revising an earlier proposal to supersede Airworthiness Directive (AD) 2014-12-13, which applies to all The Boeing Company Model 737-100, -200, -200C, -300, -400, and -500 series airplanes. The first SNPRM proposed to revise the proposal by expanding the inspection area, and terminating, rather than superseding, the requirements of AD 2014-12-13, after accomplishment of the initial inspections. This action proposes to again revise the proposal by requiring the installation of standard-size fasteners for a certain configuration. We are proposing this AD to address the unsafe condition on these products. Since these actions impose an additional burden over that proposed in the first SNPRM, we are reopening the comment period to allow the public the chance to comment on these proposed changes.", 2018-00109,https://www.federalregister.gov/documents/2018/01/17/2018-00109/airworthiness-directives-the-boeing-company-airplanes,https://www.gpo.gov/fdsys/pkg/FR-2018-01-17/pdf/2018-00109.pdf,01/17/2018
Clothing Storage Unit Tip Overs; Extension of Comment Period,Proposed Rule,Consumer Product Safety Commission,"The Consumer Product Safety Commission (Commission or CPSC) published an advance notice of proposed rulemaking (ANPR) regarding clothing storage unit (CSU) tip overs in the Federal Register on November 30, 2017. The ANPR invited the public to submit written comments during a 60-day comment period, beginning on the ANPR publication date. In response to a request for an extension of the comment period, the Commission is extending the comment period by 75 days.", 2018-00552,https://www.federalregister.gov/documents/2018/01/17/2018-00552/clothing-storage-unit-tip-overs-extension-of-comment-period,https://www.gpo.gov/fdsys/pkg/FR-2018-01-17/pdf/2018-00552.pdf,01/17/2018
Floating Cabin Regulation,Proposed Rule,Tennessee Valley Authority,"The Tennessee Valley Authority (TVA) is proposing to amend its regulations that govern floating cabins located on the Tennessee River and its tributaries. The mooring of floating cabins on the TVA reservoir system has increased, and TVA has determined that this poses an unacceptable risk to navigation, safety, and the environment. Left unaddressed, floating cabins convert the public waters under TVA's management to private use. The proposed amendments would re-define nonnavigable houseboats and floating cabins using one term--``floating cabins''--and prohibit new floating cabins on TVA-managed reservoirs after December 16, 2016. The proposed amendments also include limited mooring standards, limitations on expansions of floating cabins, and requirements for owners to register their floating cabins. Additional health, safety, and environmental standards for floating cabins will be addressed in a later rulemaking once TVA has had the opportunity to discuss such standards with various stakeholders. In addition, and separate from the updated rule amendments for floating cabins, these proposed amendments contain a minor changes to clarify when TVA will allow some water-use facilities (e.g., docks) to be as large as 1,800 square feet.", 2018-00323,https://www.federalregister.gov/documents/2018/01/17/2018-00323/floating-cabin-regulation,https://www.gpo.gov/fdsys/pkg/FR-2018-01-17/pdf/2018-00323.pdf,01/17/2018
Internal Agency Review of Decisions; Requests for Supervisory Review of Certain Decisions Made by the Center for Devices and Radiological Health,Proposed Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is proposing to implement regulations regarding internal agency supervisory review of certain decisions related to devices regulated by the Center for Devices and Radiological Health (CDRH) under the Federal Food, Drug, and Cosmetic Act (FD&C Act) to conform to the applicable provisions in the Food and Drug Administration Safety and Innovation Act (FDASIA) and the 21st Century Cures Act (Cures Act). FDA is taking this action to codify the procedures and timeframes for supervisory review of significant decisions pertaining to devices within CDRH. FDA is also proposing regulations to provide new procedural requirements for requesting internal agency supervisory review within CDRH of other types of decisions made by CDRH not addressed in FDASIA and the Cures Act. This action is also part of FDA's implementation of Executive Orders (EOs) 13771 and 13777. Under these EOs, FDA is comprehensively reviewing existing regulations to identify opportunities for repeal, replacement, or modification that will result in meaningful burden reduction, while allowing the Agency to achieve its public health mission and fulfill statutory obligations.", 2018-00646,https://www.federalregister.gov/documents/2018/01/17/2018-00646/internal-agency-review-of-decisions-requests-for-supervisory-review-of-certain-decisions-made-by-the,https://www.gpo.gov/fdsys/pkg/FR-2018-01-17/pdf/2018-00646.pdf,01/17/2018
Food Labeling: Health Claims; Soy Protein and Coronary Heart Disease; Extension of Comment Period,Proposed Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA or we) is extending the comment period for the proposed rule that appeared in the Federal Register of October 31, 2017. We are taking this action in response to requests for an extension to allow interested persons additional time to submit comments.", 2018-00683,https://www.federalregister.gov/documents/2018/01/17/2018-00683/food-labeling-health-claims-soy-protein-and-coronary-heart-disease-extension-of-comment-period,https://www.gpo.gov/fdsys/pkg/FR-2018-01-17/pdf/2018-00683.pdf,01/17/2018
"Safety Zone; Lower Mississippi River, New Orleans, LA",Proposed Rule,Homeland Security Department; Coast Guard,The Coast Guard proposes to establish two temporary safety zones for multiple locations and dates within the Captain of the Port Sector New Orleans Zone. These safety zones are necessary to protect persons and vessels from potential safety hazards associated with fireworks displays on or over navigable waterways. Entry into these zones is prohibited unless specifically authorized by the Captain of the Port Sector New Orleans (COTP) or a designated representative. We invite your comments on this proposed rulemaking., 2018-00652,https://www.federalregister.gov/documents/2018/01/17/2018-00652/safety-zone-lower-mississippi-river-new-orleans-la,https://www.gpo.gov/fdsys/pkg/FR-2018-01-17/pdf/2018-00652.pdf,01/17/2018
Civilian Health and Medical Program of the Department of Veterans Affairs,Proposed Rule,Veterans Affairs Department,The Department of Veterans Affairs (VA) proposes to amend its regulations governing the Civilian Health and Medical Program of the Department of Veterans Affairs (CHAMPVA). The proposed revisions would clarify and update these regulations to conform to changes in law and policy that control the administration of CHAMPVA and would include details concerning the administration of CHAMPVA that are not reflected in current regulations. The proposed revisions would also expand covered services and supplies to include certain preventive services and eliminate cost-share amounts and deductibles for certain covered services., 2018-00332,https://www.federalregister.gov/documents/2018/01/17/2018-00332/civilian-health-and-medical-program-of-the-department-of-veterans-affairs,https://www.gpo.gov/fdsys/pkg/FR-2018-01-17/pdf/2018-00332.pdf,01/17/2018
Promoting Telehealth in Rural America; Correction,Proposed Rule,Federal Communications Commission,"The Federal Communications Commission (Commission) published a document in the Federal Register of January 3, 2018 seeking comment on how to strengthen the Rural Health Care Program and improve access to telehealth in rural America. The document contained an incorrect reply comment date.", 2018-00451,https://www.federalregister.gov/documents/2018/01/17/2018-00451/promoting-telehealth-in-rural-america-correction,https://www.gpo.gov/fdsys/pkg/FR-2018-01-17/pdf/2018-00451.pdf,01/17/2018
Commerce Trusted Trader Program,Proposed Rule,Commerce Department; National Oceanic and Atmospheric Administration,"The National Marine Fisheries Service is proposing this Commerce Trusted Trader Program (CTTP) as part of an effective seafood traceability process to combat Illegal, Unreported, and Unregulated (IUU) fishing and seafood fraud. The voluntary CTTP supplements the Seafood Import Monitoring Program (SIMP), recently implemented under the Magnuson-Stevens Fishery Conservation and Management Act. Qualified importers who choose to participate in the CTTP would benefit from reduced reporting and recordkeeping requirements, and streamlined entry into U.S. commerce for seafood imports subject to the SIMP.", 2018-00653,https://www.federalregister.gov/documents/2018/01/17/2018-00653/commerce-trusted-trader-program,https://www.gpo.gov/fdsys/pkg/FR-2018-01-17/pdf/2018-00653.pdf,01/17/2018
"National Organic Program; Amendments to the National List of Allowed and Prohibited Substances (Crops, Livestock and Handling)",Proposed Rule,Agriculture Department; Agricultural Marketing Service,"This proposed rule would amend the National List of Allowed and Prohibited Substances (National List) provisions of the U.S. Department of Agriculture's (USDA's) organic regulations to implement recommendations submitted to the Secretary of Agriculture (Secretary) by the National Organic Standards Board (NOSB). This rule proposes to change the use restrictions for seventeen substances allowed for organic production or handling on the National List: Micronutrients; chlorhexidine; parasiticides; fenbendazole; moxidectin; xylazine; lidocaine; procaine; methionine; excipients; alginic acid; flavors; carnauba wax; chlorine; cellulose; colors; and, glycerin. This rule also proposes to add sixteen new substances on the National List to be allowed in organic production or handling: Hypochlorous acid; magnesium oxide; squid byproducts; activated charcoal; calcium borogluconate; calcium propionate; injectable vitamins, minerals, and electrolytes; kaolin pectin; mineral oil; propylene glycol; acidified sodium chlorite; zinc sulfate; potassium lactate; and, sodium lactate. In addition, this proposed rule would list the botanical pesticide, rotenone, as a prohibited substance in organic crop production. Finally, this proposed rule would remove ivermectin as an allowed parasiticide for use in organic livestock production.", 2017-28172,https://www.federalregister.gov/documents/2018/01/17/2017-28172/national-organic-program-amendments-to-the-national-list-of-allowed-and-prohibited-substances-crops,https://www.gpo.gov/fdsys/pkg/FR-2018-01-17/pdf/2017-28172.pdf,01/17/2018
Airworthiness Directives; DG Flugzeugbau GmbH Gliders,Proposed Rule,Transportation Department; Federal Aviation Administration,We propose to supersede Airworthiness Directive (AD) 2017-08- 09 for DG Flugzeugbau GmbH Models DG-500MB gliders that are equipped with a Solo 2625 02 engine modified with a fuel injection system following the instructions of Solo Kleinmotoren GmbH Technische Mitteilung (TM)/Service Bulletin (SB) 4600-3 ``Fuel Injection System'' and identified as Solo 2625 02i. This proposed AD results from mandatory continuing airworthiness information (MCAI) originated by an aviation authority of another country to identify and correct an unsafe condition on an aviation product. The MCAI describes the unsafe condition as the potential of an in-flight shut-down and engine fire due to failure of the connecting stud for the two fuel injector mounts of the engine redundancy system on gliders equipped with a Solo 2625 02i engine. This proposed AD adds the DG Flugzeugbau GmbH Model DG- 1000M glider equipped with Solo 2625 02i engines to the applicability. We are issuing this proposed AD to require actions to address the unsafe condition on these products., 2018-00476,https://www.federalregister.gov/documents/2018/01/16/2018-00476/airworthiness-directives-dg-flugzeugbau-gmbh-gliders,https://www.gpo.gov/fdsys/pkg/FR-2018-01-16/pdf/2018-00476.pdf,01/16/2018
"Airworthiness Directives; Bombardier, Inc.",Proposed Rule,Transportation Department; Federal Aviation Administration,"We propose to supersede Airworthiness Directive (AD) 2014-02- 01, which applies to certain Bombardier, Inc., Model CL-600-2C10 (Regional Jet Series 700, 701, & 702), Model CL-600-2D15 (Regional Jet Series 705), and Model CL-600-2D24 (Regional Jet Series 900) airplanes. AD 2014-02-01 requires repetitive inspections of the rudder travel limiter (RTL) return springs and primary actuator, and corrective actions if necessary; and replacement of certain RTL return springs. Since we issued AD 2014-02-01, we received reports that when installing the RTL return springs, the RTL limiter arm assembly lug can become deformed. This proposed AD would require an inspection of the RTL return springs for signs of chafing; an inspection of the casing of the primary actuator for signs of chafing or missing paint; replacement of the RTL return springs; and an inspection of the lugs of the RTL limiter arm assembly for cracks, and modification or replacement, as applicable; and applicable corrective actions. This proposed AD would also add airplanes to the applicability. We are proposing this AD to address the unsafe condition on these products.", 2018-00340,https://www.federalregister.gov/documents/2018/01/16/2018-00340/airworthiness-directives-bombardier-inc,https://www.gpo.gov/fdsys/pkg/FR-2018-01-16/pdf/2018-00340.pdf,01/16/2018
"Clarification of When Products Made or Derived From Tobacco Are Regulated as Drugs, Devices, or Combination Products; Amendments to Regulations Regarding “Intended Uses”; Proposed Partial Delay of Effective Date",Proposed Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA, the Agency, or we) is proposing to delay the effective date of certain portions of a final rule published in the Federal Register of January 9, 2017. In the Federal Register of February 7, 2017, we delayed until March 21, 2017, the effective date of the final rule. In the Federal Register of March 20, 2017, we further delayed the effective date of the final rule until March 19, 2018, and invited public comment on the rule. This action, if finalized, will delay until further notice the effective date of the portions of the final rule amending FDA's existing regulations describing the types of evidence that may be considered in determining a medical product's intended uses. FDA received a number of comments on the final rule that raise questions about the amendments to the existing medical product ``intended use'' regulations. FDA is proposing to delay the effective date of the amendments to the existing medical product ``intended use'' regulations to allow further consideration of the substantive issues raised in the comments received. This action, if finalized, will not further delay the effective date of the new regulation that describes the circumstances in which a product made or derived from tobacco that is intended for human consumption will be subject to regulation as a drug, device, or a combination product under the Federal Food, Drug, and Cosmetic Act (FD&C Act).", 2018-00555,https://www.federalregister.gov/documents/2018/01/16/2018-00555/clarification-of-when-products-made-or-derived-from-tobacco-are-regulated-as-drugs-devices-or,https://www.gpo.gov/fdsys/pkg/FR-2018-01-16/pdf/2018-00555.pdf,01/16/2018
Air Plan Approval; Connecticut; Revision of the Low Emission Vehicles Program,Proposed Rule,Environmental Protection Agency,"The Environmental Protection Agency (EPA) is proposing to approve a State Implementation Plan (SIP) revision submitted by the State of Connecticut on December 14, 2015. This SIP revision includes Connecticut's revised regulation for new motor vehicle emission standards. Connecticut has updated its rule to be consistent with various updates made to California's low emission vehicle (LEV) program. The Connecticut LEV regulations also include updates to the zero emission vehicle (ZEV) provision. Connecticut has adopted these revisions to reduce emissions of volatile organic compounds (VOC), particulate matter (PM), and nitrogen oxides (NO<INF>X</INF>) in accordance with the requirements of the Clean Air Act (CAA), as well as to reduce greenhouse gases. The intended effect of this action is to propose approval of Connecticut's December 14, 2015 SIP revision. This action is being taken under the CAA.", 2018-00477,https://www.federalregister.gov/documents/2018/01/16/2018-00477/air-plan-approval-connecticut-revision-of-the-low-emission-vehicles-program,https://www.gpo.gov/fdsys/pkg/FR-2018-01-16/pdf/2018-00477.pdf,01/16/2018
Oklahoma: Approval of State Coal Combustion Residuals State Permit Program,Proposed Rule,Environmental Protection Agency,"Pursuant to the Resource Conservation and Recovery Act (RCRA or Act), the Environmental Protection Agency (EPA) is proposing to approve the application submitted by the Oklahoma Department of Environmental Quality to allow the Oklahoma Coal Combustion Residuals (CCR) state permit program to operate in lieu of the Federal CCR program. EPA has preliminarily determined that Oklahoma's program meets the standard for approval under RCRA. Once approved, the State program requirements and resulting permit provisions will be subject to EPA's inspection and enforcement authorities under RCRA and other applicable statutory and regulatory provisions as discussed below. This notice also announces that EPA is seeking comment on this proposal during a 45-day public comment period, and is providing an opportunity to request a public hearing within the first 15 days of this comment period.", 2018-00474,https://www.federalregister.gov/documents/2018/01/16/2018-00474/oklahoma-approval-of-state-coal-combustion-residuals-state-permit-program,https://www.gpo.gov/fdsys/pkg/FR-2018-01-16/pdf/2018-00474.pdf,01/16/2018
"Bridging the Digital Divide for Low-Income Consumers, Lifeline and Link Up Reform and Modernization, Telecommunications Carriers Eligible for Universal Service Support",Proposed Rule,Federal Communications Commission,"In this document, the Federal Communications Commission (Commission) proposes and seeks comment on reforms to ensure the Lifeline program rules comport with the authority granted to the Commission in the Communications Act and to curb wasteful and abusive spending in the Lifeline program. The Commission also seeks comment on how Lifeline might more efficiently target funds to areas and households most in need of help in obtaining digital opportunity.", 2018-00153,https://www.federalregister.gov/documents/2018/01/16/2018-00153/bridging-the-digital-divide-for-low-income-consumers-lifeline-and-link-up-reform-and-modernization,https://www.gpo.gov/fdsys/pkg/FR-2018-01-16/pdf/2018-00153.pdf,01/16/2018
Electronic Delivery of MVPD Communications; Modernization of Media Regulation Initiative,Proposed Rule,Federal Communications Commission,"In this document, the Federal Communications Commission (Commission) addresses ways to modernize certain notice provisions in the Commission's rules governing multichannel video and cable television service.", 2018-00151,https://www.federalregister.gov/documents/2018/01/16/2018-00151/electronic-delivery-of-mvpd-communications-modernization-of-media-regulation-initiative,https://www.gpo.gov/fdsys/pkg/FR-2018-01-16/pdf/2018-00151.pdf,01/16/2018
Airworthiness Directives; Airbus Airplanes,Proposed Rule,Transportation Department; Federal Aviation Administration,"We propose to adopt a new airworthiness directive (AD) for certain Airbus Model A318 series airplanes and Model A319 series airplanes; all Model A320-211, -212, -214, -216, -231, -232, and -233 airplanes; and all Model A321-111, -112, -131, -211, -212, -213, -231, and -232 airplanes. This proposed AD was prompted by an evaluation by the design approval holder (DAH) indicating that the holes of the upper cleat to upper stringer attachments at certain areas of the left- and right-hand wings are subject to widespread fatigue damage (WFD). This proposed AD would require modifying the holes of the upper cleat to upper stringer attachments at certain areas of the left- and right-hand wings. We are proposing this AD to address the unsafe condition on these products.", 2018-00342,https://www.federalregister.gov/documents/2018/01/12/2018-00342/airworthiness-directives-airbus-airplanes,https://www.gpo.gov/fdsys/pkg/FR-2018-01-12/pdf/2018-00342.pdf,01/12/2018
"Proposed Modification of Air Traffic Service (ATS) Routes in the Vicinity of Richmond, IN",Proposed Rule,Transportation Department; Federal Aviation Administration,"This action proposes to modify five VHF Omnidirectional Range (VOR) Federal airways (V-12, V-214, V-340, V-467, and V-517) and one low altitude area navigation (RNAV) route (T-213) in the vicinity of Richmond, IN. The FAA is proposing this action due to the planned decommissioning of the Richmond, IN (RID), VHF Omnidirectional Range/ Tactical Air Navigation (VORTAC) navigation aid (NAVAID) which provides navigation guidance for portions of the affected ATS routes. Overall, this action would enhance the safety and management of aircraft within the National Airspace System (NAS).", 2018-00376,https://www.federalregister.gov/documents/2018/01/12/2018-00376/proposed-modification-of-air-traffic-service-ats-routes-in-the-vicinity-of-richmond-in,https://www.gpo.gov/fdsys/pkg/FR-2018-01-12/pdf/2018-00376.pdf,01/12/2018
"Proposed Revocation and Amendment of Class E Airspace, Philipsburg, PA",Proposed Rule,Transportation Department; Federal Aviation Administration,"This action proposes to remove Class E surface airspace at Mid-State Airport, as the airport no longer qualifies for surface airspace. Also, this action proposes to remove Class E airspace extending upward from 700 feet above the surface at Philipsburg Area Hospital Heliport, as the Hospital has closed. Controlled airspace redesign is necessary for the safety and management of instrument flight rules (IFR) operations at Mid-State Airport.", 2018-00395,https://www.federalregister.gov/documents/2018/01/12/2018-00395/proposed-revocation-and-amendment-of-class-e-airspace-philipsburg-pa,https://www.gpo.gov/fdsys/pkg/FR-2018-01-12/pdf/2018-00395.pdf,01/12/2018
Administrative Manual and Special Regulations Regarding Natural Gas Development Activities; Additional Clarifying Amendments,Proposed Rule,Delaware River Basin Commission,"The Commission proposes to amend its Special Regulations by the addition of a section on hydraulic fracturing in shale and other rock formations, including: The prohibition of high volume hydraulic fracturing in such formations; provisions related to water use for hydraulic fracturing; and provisions related to the management of produced water from hydraulic fracturing. The Commission also proposes to amend its Administrative Manual--Rules of Practice and Procedure by the addition of project review classifications and fees related to the management of produced water from hydraulic fracturing of hydrocarbon bearing rock formations. Minor amendments to the project review classifications unrelated to hydraulic fracturing are also proposed.", 2018-00344,https://www.federalregister.gov/documents/2018/01/12/2018-00344/administrative-manual-and-special-regulations-regarding-natural-gas-development-activities,https://www.gpo.gov/fdsys/pkg/FR-2018-01-12/pdf/2018-00344.pdf,01/12/2018
"Special Local Regulation; Chesapeake Bay, between Sandy Point and Kent Island, MD",Proposed Rule,Homeland Security Department; Coast Guard,"The Coast Guard proposes to establish special local regulations for certain waters of the Chesapeake Bay. This action is necessary to provide for the safety of life on these navigable waters located between Sandy Point, Anne Arundel County, MD and Kent Island, Queen Anne's County, MD, during a paddling event on June 2, 2018. In the case of inclement weather, the paddling event is scheduled for June 3, 2018. This proposed rulemaking would prohibit persons and vessels from being in the regulated area unless authorized by the Captain of the Port Maryland-National Capital Region or Coast Guard Patrol Commander. We invite your comments on this proposed rulemaking.", 2018-00420,https://www.federalregister.gov/documents/2018/01/12/2018-00420/special-local-regulation-chesapeake-bay-between-sandy-point-and-kent-island-md,https://www.gpo.gov/fdsys/pkg/FR-2018-01-12/pdf/2018-00420.pdf,01/12/2018
"Safety Zone; Cape Fear River, NC",Proposed Rule,Homeland Security Department; Coast Guard,"The Coast Guard proposes to establish a temporary safety zone on the navigable waters of the Cape Fear River in Brunswick County and New Hanover County, North Carolina. This temporary safety zone is intended to restrict vessel traffic on the Cape Fear River while a vessel transports two new Post-Panamax gantry cranes to the North Carolina State Port in Wilmington, North Carolina. This action is intended to restrict vessel traffic on the Cape Fear River to protect mariners and vessels from the hazards associated with transporting the assembled gantry cranes. Entry of vessels or persons into this safety zone is prohibited unless specifically authorized by the Captain of the Port (COTP) North Carolina or a designated representative. We invite your comments on this proposed rulemaking.", 2018-00421,https://www.federalregister.gov/documents/2018/01/12/2018-00421/safety-zone-cape-fear-river-nc,https://www.gpo.gov/fdsys/pkg/FR-2018-01-12/pdf/2018-00421.pdf,01/12/2018
Approval and Promulgation of Air Quality Implementation Plans; State of Montana; Revisions to East Helena Lead SIP,Proposed Rule,Environmental Protection Agency,"The Environmental Protection Agency (EPA) is proposing to approve State Implementation Plan (SIP) revisions submitted by the state of Montana on September 11, 2013. The submittal revises the portions of the Administrative Rules of Montana (ARM) that pertain to the East Helena Lead SIP. This action is being taken under section 110 of the Clean Air Act (CAA) (Act).", 2018-00114,https://www.federalregister.gov/documents/2018/01/12/2018-00114/approval-and-promulgation-of-air-quality-implementation-plans-state-of-montana-revisions-to-east,https://www.gpo.gov/fdsys/pkg/FR-2018-01-12/pdf/2018-00114.pdf,01/12/2018
National Emission Standards for Hazardous Air Pollutants; Delegation of Authority to Texas,Proposed Rule,Environmental Protection Agency,"The Texas Commission on Environmental Quality (TCEQ) has submitted updated regulations for receiving delegation of EPA authority for implementation and enforcement of National Emission Standards for Hazardous Air Pollutants (NESHAP) for all sources (both part 70 and non-part 70 sources). These regulations apply to certain NESHAP promulgated by the EPA, as amended between April 24, 2013 and August 3, 2016. The delegation of authority under this action does not apply to sources located in Indian Country. The EPA is providing notice proposing to approve the delegation of certain NESHAPs to TCEQ.", 2018-00448,https://www.federalregister.gov/documents/2018/01/12/2018-00448/national-emission-standards-for-hazardous-air-pollutants-delegation-of-authority-to-texas,https://www.gpo.gov/fdsys/pkg/FR-2018-01-12/pdf/2018-00448.pdf,01/12/2018
Airworthiness Directives; American Champion Aircraft Corp.,Proposed Rule,Transportation Department; Federal Aviation Administration,"We propose to supersede Airworthiness Directive (AD) 2017-07- 10, which applies to certain American Champion Aircraft Corp. (ACAC) Model 8KCAB airplanes. AD 2017-07-10 requires fabrication and installation of a placard to prohibit aerobatic flight, inspection of the aileron hinge rib and support, and a reporting requirement of the inspection results to the FAA. This AD was prompted by a report of a cracked hinge support and cracked hinge ribs, which resulted in partial loss of control with the aileron binding against the cove. Since we issued AD 2017-07-10, ACAC redesigned the aileron hinge supports with a reinforcement kit to strengthen the supports and prevent future damage from developing. This proposed AD would require repetitive inspections of the aileron hinge support, installation of the aileron hinge support reinforcement kit, and incorporation of revised pages into the service manual. We are proposing this AD to address the unsafe condition on these products.", 2018-00178,https://www.federalregister.gov/documents/2018/01/11/2018-00178/airworthiness-directives-american-champion-aircraft-corp,https://www.gpo.gov/fdsys/pkg/FR-2018-01-11/pdf/2018-00178.pdf,01/11/2018
Airworthiness Directives; Air Comm Corporation Air Conditioning Systems,Proposed Rule,Transportation Department; Federal Aviation Administration,We propose to adopt a new airworthiness directive (AD) for Air Comm Corporation (Air Comm) air conditioning systems installed on various model helicopters. This proposed AD would require replacing electrical connectors and would prohibit the installation of other parts. This proposed AD is prompted by reports of overheated connectors. The proposed actions are intended to address an unsafe condition on these products., 2018-00177,https://www.federalregister.gov/documents/2018/01/11/2018-00177/airworthiness-directives-air-comm-corporation-air-conditioning-systems,https://www.gpo.gov/fdsys/pkg/FR-2018-01-11/pdf/2018-00177.pdf,01/11/2018
