title,type,agency_names,abstract,document_number,html_url,pdf_url,publication_date
Standards Improvement Project-Phase IV,Proposed Rule,Labor Department; Occupational Safety and Health Administration,"On October 4, 2016, OSHA published a Notice of Proposed Rulemaking (NPRM) titled ``Standards Improvement Project-Phase IV.'' The period for submitting comments is being extended 30 days to allow parties affected by the rule more time to review the proposed rule and collect information and data necessary for comments.", 2016-28924,https://www.federalregister.gov/documents/2016/12/02/2016-28924/standards-improvement-project-phase-iv,https://www.gpo.gov/fdsys/pkg/FR-2016-12-02/pdf/2016-28924.pdf,12/02/2016
"Revisions to the Source-Specific Federal Implementation Plan for Four Corners Power Plant, Navajo Nation",Proposed Rule,Environmental Protection Agency,"The Environmental Protection Agency (EPA) is proposing limited revisions to the source-specific Federal Implementation Plan (FIP) that was promulgated to regulate air pollutant emissions from the Four Corners Power Plant (FCPP), a coal-fired power plant located on the reservation lands of the Navajo Nation, near Farmington, New Mexico. These limited revisions propose to make certain provisions of the FIP consistent with national actions and rulemakings promulgated since 2012; update the FIP to reflect recent operating changes; and add new provisions to the FIP to include the air pollution control requirements for FCPP of a Consent Decree entered in the United States District Court for the District of New Mexico on August 17, 2015.", 2016-28870,https://www.federalregister.gov/documents/2016/12/02/2016-28870/revisions-to-the-source-specific-federal-implementation-plan-for-four-corners-power-plant-navajo,https://www.gpo.gov/fdsys/pkg/FR-2016-12-02/pdf/2016-28870.pdf,12/02/2016
Revisions to Method 301: Field Validation of Pollutant Measurement Methods From Various Waste Media,Proposed Rule,Environmental Protection Agency,"In this action, the Environmental Protection Agency (EPA) proposes editorial and technical revisions to the EPA's Method 301 ``Field Validation of Pollutant Measurement Methods from Various Waste Media'' in order to correct and update the method. In addition, the EPA is clarifying the applicability of Method 301 as well as its utility to other regulatory provisions. The proposed revisions include ruggedness testing for validation of test methods for application at multiple sources, determination of limit of detection for all method validations, incorporating procedures for determining the limit of detection, revising the sampling requirements for the comparison procedure, adding storage and sampling procedures for sorbent sampling systems, and clarifying acceptable statistical results for candidate test methods. We also propose to clarify the applicability of Method 301 to our regulations and to add equations to clarify calculation of the correction factor, standard deviation, estimated variance of a validated test method, standard deviation of differences, and t- statistic for all validation approaches. Changes made to the Method 301 field validation protocol under this proposed action would apply only to methods submitted to the EPA for approval after the effective date of this action.", 2016-27544,https://www.federalregister.gov/documents/2016/12/02/2016-27544/revisions-to-method-301-field-validation-of-pollutant-measurement-methods-from-various-waste-media,https://www.gpo.gov/fdsys/pkg/FR-2016-12-02/pdf/2016-27544.pdf,12/02/2016
Endangered and Threatened Wildlife and Plants; Review of Native Species That Are Candidates for Listing as Endangered or Threatened; Annual Notification of Findings on Resubmitted Petitions; Annual Description of Progress on Listing Actions,Proposed Rule,Interior Department; Fish and Wildlife Service,"In this Candidate Notice of Review (CNOR), we, the U.S. Fish and Wildlife Service (Service), present an updated list of plant and animal species native to the United States that we regard as candidates for or, have proposed for addition to the Lists of Endangered and Threatened Wildlife and Plants under the Endangered Species Act of 1973, as amended. Identification of candidate species can assist environmental planning efforts by providing advance notice of potential listings, and by allowing landowners and resource managers to alleviate threats and thereby possibly remove the need to list species as endangered or threatened. Even if we subsequently list a candidate species, the early notice provided here could result in more options for species management and recovery by prompting earlier candidate conservation measures to alleviate threats to the species. This CNOR summarizes the status and threats that we evaluated in order to determine whether species qualify as candidates, to assign a listing priority number (LPN) to each candidate species, and to determine whether a species should be removed from candidate status. Additional material that we relied on is available in the Species Assessment and Listing Priority Assignment Forms (species assessment forms) for each candidate species. This CNOR changes the LPN for one candidate. Combined with other decisions for individual species that were published separately from this CNOR in the past year, the current number of species that are candidates for listing is 30. This document also includes our findings on resubmitted petitions and describes our progress in revising the Lists of Endangered and Threatened Wildlife and Plants (Lists) during the period October 1, 2015, through September 30, 2016. Moreover, we request any additional status information that may be available for the candidate species identified in this CNOR.", 2016-28817,https://www.federalregister.gov/documents/2016/12/02/2016-28817/endangered-and-threatened-wildlife-and-plants-review-of-native-species-that-are-candidates-for,https://www.gpo.gov/fdsys/pkg/FR-2016-12-02/pdf/2016-28817.pdf,12/02/2016
"Supplemental Nutrition Assistance Program: Student Eligibility, Convicted Felons, Lottery and Gambling, and State Verification Provisions of the Agricultural Act of 2014",Proposed Rule,Agriculture Department; Food and Nutrition Service,"The proposed action would implement four sections of the Agricultural Act of 2014, (2014 Farm Bill), affecting eligibility, benefits, and program administration requirements for the Supplemental Nutrition Assistance Program (SNAP). Section 4007 clarifies that participants in a SNAP Employment & Training (E&T) program are eligible for benefits if they are enrolled or participate in specific programs that will assist SNAP recipients in obtaining the skills needed for the current job market. Section 4008 prohibits anyone convicted of Federal aggravated sexual abuse, murder, sexual exploitation and abuse of children, sexual assault, or similar State laws, and who are also not in compliance with the terms of their sentence or parole or are a fleeing felon, from receiving SNAP benefits. Section 4009 prohibits households containing a member with substantial lottery and gambling winnings from receiving SNAP benefits, until the household meets the allowable financial resources and income eligibility requirements of the program. Section 4009 also provides that State SNAP agencies are required, to the maximum extent practicable, to establish cooperative agreements with gaming entities in the State to identify SNAP recipients with substantial winnings. Section 4015 requires all State agencies to have a system in place to verify income, eligibility and immigration status.", 2016-28520,https://www.federalregister.gov/documents/2016/12/01/2016-28520/supplemental-nutrition-assistance-program-student-eligibility-convicted-felons-lottery-and-gambling,https://www.gpo.gov/fdsys/pkg/FR-2016-12-01/pdf/2016-28520.pdf,12/01/2016
Airworthiness Directives; ATR-GIE Avions de Transport Régional Airplanes,Proposed Rule,Transportation Department; Federal Aviation Administration,"We propose to adopt a new airworthiness directive (AD) for certain ATR-GIE Avions de Transport R[eacute]gional Model ATR42-500 and Model ATR72-102, -202, -212, and -212A airplanes. This proposed AD was prompted by reports of failure of emergency power supply units (EPSUs) in production and in service. This proposed AD would require an inspection to determine the part number and serial number of each EPSU, and replacement if necessary. We are proposing this AD to address the unsafe condition on these products.", 2016-28618,https://www.federalregister.gov/documents/2016/12/01/2016-28618/airworthiness-directives-atr-gie-avions-de-transport-rgional-airplanes,https://www.gpo.gov/fdsys/pkg/FR-2016-12-01/pdf/2016-28618.pdf,12/01/2016
Airworthiness Directives; Rolls-Royce plc Turbofan Engines,Proposed Rule,Transportation Department; Federal Aviation Administration,"We propose to supersede airworthiness directive (AD) 2015-17- 19 that applies to all Rolls-Royce plc (RR) RB211 Trent 768-60, 772-60, and 772B-60 turbofan engines. AD 2015-17-19 requires inspection of the fan case low-pressure (LP) fuel tubes and associated clips and the fuel oil heat exchanger (FOHE) mounts and associated hardware. Since we issued AD 2015-17-19, fractures on the LP fuel return tube at mid-span locations were found with resulting fuel leaks. This proposed AD would require a modification, which terminates the repetitive inspections. We are proposing this AD to prevent failure of the fan case LP fuel tubes, which could lead to an in-flight shutdown, loss of thrust control, and damage to the airplane.", 2016-27923,https://www.federalregister.gov/documents/2016/12/01/2016-27923/airworthiness-directives-rolls-royce-plc-turbofan-engines,https://www.gpo.gov/fdsys/pkg/FR-2016-12-01/pdf/2016-27923.pdf,12/01/2016
Proposed Amendment of VOR Federal Airways; Eastern United States,Proposed Rule,Transportation Department; Federal Aviation Administration,"This action proposes to modify VOR Federal airways V-16, V-94 and V-124, in the eastern United States due to the planned decommissioning of the Jacks Creek, TN, VOR/DME navigation aid.", 2016-28728,https://www.federalregister.gov/documents/2016/12/01/2016-28728/proposed-amendment-of-vor-federal-airways-eastern-united-states,https://www.gpo.gov/fdsys/pkg/FR-2016-12-01/pdf/2016-28728.pdf,12/01/2016
Group Registration of Contributions to Periodicals,Proposed Rule,"Library of Congress; Copyright Office, Library of Congress","The U.S. Copyright Office is proposing to amend the regulation governing the group registration option for contributions to periodicals to reflect certain upgrades that will soon be made to the electronic registration system. The proposed rule will require groups of contributions to be filed through the Office's electronic registration system. In addition, it will modify the deposit requirement for this option by requiring applicants to submit their contributions in a digital format and to upload those files through the electronic system. The proposed rule will increase the efficiency of the registration process for both the Office and copyright owners alike.", 2016-28700,https://www.federalregister.gov/documents/2016/12/01/2016-28700/group-registration-of-contributions-to-periodicals,https://www.gpo.gov/fdsys/pkg/FR-2016-12-01/pdf/2016-28700.pdf,12/01/2016
Group Registration of Photographs,Proposed Rule,"Library of Congress; Copyright Office, Library of Congress","The U.S. Copyright Office is proposing to update its regulations governing group registration options for photographers to encourage broader participation in the registration system, increase the efficiency of the registration process, and create a more robust record of the claim. First, the Office has created new online registration applications specifically designed for group registrations of published photographs and group registrations of unpublished photographs. The proposed rule would require applicants to use these online applications, in lieu of any existing paper application. Applicants will be allowed to include up to 750 photographs with each application. Second, the proposal would eliminate less-efficient forms of registering photographs that have been adopted over the years-- namely, the pilot program permitting group registration of published photographs using the electronic application designed for registering a single work, and the option of registering a number of unpublished photographs as an ``unpublished collection.'' The pilot program for photographic databases will remain in effect. Third, the proposed rule will update the deposit requirement for group registrations of photographs and photographic databases by requiring applicants to submit their works in digital form.", 2016-28706,https://www.federalregister.gov/documents/2016/12/01/2016-28706/group-registration-of-photographs,https://www.gpo.gov/fdsys/pkg/FR-2016-12-01/pdf/2016-28706.pdf,12/01/2016
Supplementary Registration,Proposed Rule,"Library of Congress; Copyright Office, Library of Congress","The U.S. Copyright Office is proposing to amend the regulation governing supplementary registration to reflect certain technical upgrades that will soon be made to the electronic registration system. In most cases applicants will be required to submit an online application in order to correct or amplify the information set forth in a basic registration. This will increase the efficiency of the supplementary registration process for both applicants and the Office alike. In addition, the Office is amending the regulation to codify and update certain practices that are set forth in the Compendium of U.S. Copyright Office Practices, Third Edition and to improve the readability of the regulation.", 2016-28701,https://www.federalregister.gov/documents/2016/12/01/2016-28701/supplementary-registration,https://www.gpo.gov/fdsys/pkg/FR-2016-12-01/pdf/2016-28701.pdf,12/01/2016
"Approval of California Air Plan Revisions, Yolo-Solano Air Quality Management District",Proposed Rule,Environmental Protection Agency,The Environmental Protection Agency (EPA) is proposing to approve a revision to the Yolo-Solano Air Quality Management District (YSAQMD) portion of the California State Implementation Plan (SIP). This revision concerns emissions of volatile organic compounds (VOCs) and particulate matter (PM) from confined animal facilities (CAFs). We are proposing to approve a local rule to regulate these emission sources under the Clean Air Act (CAA or the Act). We are taking comments on this proposal and plan to follow with a final action., 2016-28741,https://www.federalregister.gov/documents/2016/12/01/2016-28741/approval-of-california-air-plan-revisions-yolo-solano-air-quality-management-district,https://www.gpo.gov/fdsys/pkg/FR-2016-12-01/pdf/2016-28741.pdf,12/01/2016
"Air Plan Approval and Designation of Areas; KY; Redesignation of the Campbell County, 2010 1-Hour Sulfur Dioxide Nonattainment Area to Attainment",Proposed Rule,Environmental Protection Agency,"The Environmental Protection Agency (EPA) is proposing to approve two separate but related submissions (one of which includes multiple components) provided by the Commonwealth of Kentucky, through the Kentucky Division of Air Quality (KDAQ), in relation to attainment of the 2010 Sulfur Dioxide (SO<INF>2</INF>) national ambient air quality standards (NAAQS) for the Kentucky portion of the Campbell- Clermont, Kentucky-Ohio 2010 1-hour SO<INF>2</INF> nonattainment area (hereafter referred to as the ``Campbell-Clermont, KY-OH Area'' or ``Area''). On March 31, 2015, KDAQ submitted a request for EPA to determine that the Campbell-Clermont, KY-OH Area attained the 2010 1- hour SO<INF>2</INF> NAAQS per EPA's ``Clean Data Policy.'' Subsequently, on February 22, 2016, KDAQ submitted a request for EPA to redesignate the Campbell County portion of Kentucky that is within the Campbell-Clermont, KY-OH Area to attainment for the 2010 1-hour SO<INF>2</INF> NAAQS, and to approve a State Implementation Plan (SIP) revision containing a maintenance plan, base year inventory, and reasonably available control measures (RACM) determination for the Kentucky portion of the Area. EPA is proposing to approve the Commonwealth's RACM determination and incorporate it into the SIP; to approve the base year emissions inventory for the Kentucky portion of the Area and incorporate it into the SIP; to approve the Commonwealth's request for a clean data determination; to approve the Commonwealth's plan for maintaining attainment of the 2010 1-hour SO<INF>2</INF> NAAQS and incorporate it into the SIP; and to redesignate the Kentucky portion of the Area to attainment for the 2010 1-hour SO<INF>2</INF> NAAQS.", 2016-28821,https://www.federalregister.gov/documents/2016/12/01/2016-28821/air-plan-approval-and-designation-of-areas-ky-redesignation-of-the-campbell-county-2010-1-hour,https://www.gpo.gov/fdsys/pkg/FR-2016-12-01/pdf/2016-28821.pdf,12/01/2016
Process for Department of Veterans Affairs (VA) Physicians To Be Added to the National Registry of Certified Medical Examiners,Proposed Rule,Transportation Department; Federal Motor Carrier Safety Administration,"FMCSA proposes amendments to the Federal Motor Carrier Safety Regulations (FMCSRs) to establish an alternate process for qualified physicians employed in the Department of Veterans Affairs (VA) (qualified VA physicians) to be listed on the Agency's National Registry of Certified Medical Examiners (National Registry). After training and testing, they become certified VA medical examiners that can perform medical examinations of commercial motor vehicle (CMV) operators who are military veterans, and issue Medical Examiner's Certificates (MECs) to those same operators as required by the Fixing America's Surface Transportation (FAST) Act.", 2016-28746,https://www.federalregister.gov/documents/2016/12/01/2016-28746/process-for-department-of-veterans-affairs-va-physicians-to-be-added-to-the-national-registry-of,https://www.gpo.gov/fdsys/pkg/FR-2016-12-01/pdf/2016-28746.pdf,12/01/2016
Federal Motor Vehicle Safety Standards,Proposed Rule,Transportation Department; National Highway Traffic Safety Administration,"This document denies a petition for rulemaking, submitted by Ms. Scheryn Bennett, requesting that the National Traffic Safety Administration (NHTSA) require every vehicle to be equipped with an emergency glass breaking tool. The data available to the agency shows there is a great deal of uncertainty surrounding the actual number of occupants that may have died due solely to drowning while trapped in an immersed vehicle. The potential effectiveness of such a tool to successfully aid an occupant's safe exit from an immersed vehicle is also not known. In the absence of a requirement that each vehicle have a glass breaking tool, nothing prevents vehicle manufacturers from providing a tool or other means to allow vehicle evacuation during immersion. Additionally, consumers can purchase their own tool and locate it in the vehicle where they would be likely to access it in an emergency.", 2016-28126,https://www.federalregister.gov/documents/2016/12/01/2016-28126/federal-motor-vehicle-safety-standards,https://www.gpo.gov/fdsys/pkg/FR-2016-12-01/pdf/2016-28126.pdf,12/01/2016
Fisheries of the Northeastern United States; Atlantic Deep-Sea Red Crab Fishery; 2017-2019 Atlantic Deep-Sea Red Crab Specifications,Proposed Rule,Commerce Department; National Oceanic and Atmospheric Administration,"We are proposing specifications for the 2017Atlantic deep-sea red crab fishery, including an annual catch limit and total allowable landings limit. We are also proposing projected quotas for 2018-2019. This action is necessary to establish allowable red crab harvest levels that will prevent overfishing and allow harvesting of optimum yield. The proposed action is intended to establish the allowable 2017 harvest levels, consistent with the Atlantic Deep-Sea Red Crab Fishery Management Plan.", 2016-28854,https://www.federalregister.gov/documents/2016/12/01/2016-28854/fisheries-of-the-northeastern-united-states-atlantic-deep-sea-red-crab-fishery-2017-2019-atlantic,https://www.gpo.gov/fdsys/pkg/FR-2016-12-01/pdf/2016-28854.pdf,12/01/2016
Removal of Eligible Family Members From Existing Self and Family Enrollments,Proposed Rule,Personnel Management Office,This action would amend Federal Employees Health Benefits (FEHB) Program rules. This proposed rule is in response to enrollee requests to remove family members from existing enrollments. The intended effect of this action is to allow certain eligible family members to be removed from self and family or self plus one enrollments., 2016-28787,https://www.federalregister.gov/documents/2016/12/01/2016-28787/removal-of-eligible-family-members-from-existing-self-and-family-enrollments,https://www.gpo.gov/fdsys/pkg/FR-2016-12-01/pdf/2016-28787.pdf,12/01/2016
Federal Employees Health Benefits Program: Removal of Ineligible Individuals From Existing Enrollments,Proposed Rule,Personnel Management Office,The United States Office of Personnel Management (OPM) is issuing a notice of proposed rulemaking to amend Federal Employees Health Benefits (FEHB) Program regulations to provide a process for removal from FEHB enrollments of certain identified individuals who are found not to be eligible as family members. This process would apply to individuals for whom there is a failure to provide adequate documentation of eligibility when requested., 2016-28788,https://www.federalregister.gov/documents/2016/12/01/2016-28788/federal-employees-health-benefits-program-removal-of-ineligible-individuals-from-existing,https://www.gpo.gov/fdsys/pkg/FR-2016-12-01/pdf/2016-28788.pdf,12/01/2016
Employment in the Excepted Service,Proposed Rule,Personnel Management Office,"The Office of Personnel Management (OPM) is proposing to revise its regulations governing employment in the excepted service. The proposed rules will clarify the existing policy on exemptions from excepted service selection procedures, and provide additional procedures for passing over a preference eligible veteran. The intended effect of these proposed changes is to strengthen the application of veterans' entitlements in the excepted service.", 2016-28783,https://www.federalregister.gov/documents/2016/11/30/2016-28783/employment-in-the-excepted-service,https://www.gpo.gov/fdsys/pkg/FR-2016-11-30/pdf/2016-28783.pdf,11/30/2016
Procedures Further Implementing the Annual Limitation on Suspension of Deportation and Cancellation of Removal,Proposed Rule,Justice Department; Executive Office for Immigration Review,"The Department of Justice proposes to amend the regulations of the Executive Office for Immigration Review (EOIR) governing the annual statutory limitation on cancellation of removal and suspension of deportation decisions. First, the rule proposes to eliminate certain procedures created in 1998 that were used to convert 8,000 conditional grants of suspension of deportation and cancellation of removal to outright grants before the end of fiscal year 1998. The need for such procedures ceased to exist after the end of fiscal year 1998. Second, the Department proposes to authorize immigration judges and the Board of Immigration Appeals (Board) to issue final decisions denying applications, without restriction, regardless of whether the annual limitation has been reached. This proposed amendment would decrease the high volume of reserved decisions that results when the annual limitation is reached early in the fiscal year; reduce the associated delays caused by postponing the resolution of pending cases before EOIR; and provide an applicant with knowledge of a decision in the applicant's case on or around the date of the hearing held on the applicant's suspension or cancellation application.", 2016-28590,https://www.federalregister.gov/documents/2016/11/30/2016-28590/procedures-further-implementing-the-annual-limitation-on-suspension-of-deportation-and-cancellation,https://www.gpo.gov/fdsys/pkg/FR-2016-11-30/pdf/2016-28590.pdf,11/30/2016
Airworthiness Criteria: Glider Design Criteria for Stemme AG Model Stemme S12 Powered Glider,Proposed Rule,Transportation Department; Federal Aviation Administration,"This notice announces the availability of and requests comments on the proposed design criteria for the Stemme AG model Stemme S12 powered glider. The Administrator finds the proposed design criteria, which make up the certification basis for the Stemme S12, acceptable.These final design criteria will be published in the Federal Register.", 2016-28575,https://www.federalregister.gov/documents/2016/11/30/2016-28575/airworthiness-criteria-glider-design-criteria-for-stemme-ag-model-stemme-s12-powered-glider,https://www.gpo.gov/fdsys/pkg/FR-2016-11-30/pdf/2016-28575.pdf,11/30/2016
Regulations Implementing the Freedom of Information Act,Proposed Rule,Occupational Safety and Health Review Commission,"The Occupational Safety and Health Review Commission (``OSHRC'') is proposing revisions to its regulations implementing the Freedom of Information Act (``FOIA''). These proposed revisions account for statutory amendments included in the FOIA Improvement Act of 2016 (``FOIA Improvement Act''), as well as the addition of procedures pertaining to confidential commercial information and preservation of records, clarifications of existing procedures, and updates to contact information.", 2016-28305,https://www.federalregister.gov/documents/2016/11/30/2016-28305/regulations-implementing-the-freedom-of-information-act,https://www.gpo.gov/fdsys/pkg/FR-2016-11-30/pdf/2016-28305.pdf,11/30/2016
Federal Government Participation in the Automated Clearing House,Proposed Rule,Treasury Department; Fiscal Service,"The Department of the Treasury, Bureau of the Fiscal Service (Fiscal Service) is proposing to amend its regulation governing the use of the Automated Clearing House (ACH) Network by Federal agencies. Our regulation adopts, with some exceptions, the NACHA Operating Rules developed by NACHA--The Electronic Payments Association (NACHA) as the rules governing the use of the ACH Network by Federal agencies. We are issuing this proposed rule to address changes that NACHA has made to the NACHA Operating Rules since the publication of the 2013 NACHA Operating Rules & Guidelines book. These changes include amendments set forth in the 2014, 2015, and 2016 NACHA Operating Rules & Guidelines books.", 2016-28671,https://www.federalregister.gov/documents/2016/11/30/2016-28671/federal-government-participation-in-the-automated-clearing-house,https://www.gpo.gov/fdsys/pkg/FR-2016-11-30/pdf/2016-28671.pdf,11/30/2016
Receipt of Several Pesticide Petitions Filed for Residues of Pesticide Chemicals in or on Various Commodities,Proposed Rule,Environmental Protection Agency,This document announces the Agency's receipt of several initial filings of pesticide petitions requesting the establishment or modification of regulations for residues of pesticide chemicals in or on various commodities., 2016-28738,https://www.federalregister.gov/documents/2016/11/30/2016-28738/receipt-of-several-pesticide-petitions-filed-for-residues-of-pesticide-chemicals-in-or-on-various,https://www.gpo.gov/fdsys/pkg/FR-2016-11-30/pdf/2016-28738.pdf,11/30/2016
Endangered and Threatened Wildlife and Plants; 90-Day Findings on Three Petitions,Proposed Rule,Interior Department; Fish and Wildlife Service,"We, the U.S. Fish and Wildlife Service (Service), announce 90- day findings on three petitions to list or reclassify wildlife or plants under the Endangered Species Act of 1973, as amended (Act). Based on our review, we find that one petition does not present substantial scientific or commercial information indicating that the petitioned action may be warranted, and we are not initiating a status review in response to this petition. We refer to this as the ``not- substantial'' petition finding. We also find that two petitions present substantial scientific or commercial information indicating that the petitioned actions may be warranted. Therefore, with the publication of this document, we announce that we plan to initiate a review of the status of these species to determine if the petitioned actions are warranted. To ensure that these status reviews are comprehensive, we are requesting scientific and commercial data and other information regarding these species. Based on the status reviews, we will issue 12- month findings on the petitions, which will address whether the petitioned action is warranted, as provided in section 4(b)(3)(B) of the Act.", 2016-28513,https://www.federalregister.gov/documents/2016/11/30/2016-28513/endangered-and-threatened-wildlife-and-plants-90-day-findings-on-three-petitions,https://www.gpo.gov/fdsys/pkg/FR-2016-11-30/pdf/2016-28513.pdf,11/30/2016
"Medicaid and Children's Health Insurance Programs: Eligibility Notices, Fair Hearing and Appeal Processes for Medicaid and Other Provisions Related to Eligibility and Enrollment for Medicaid and CHIP",Proposed Rule,Health and Human Services Department; Centers for Medicare & Medicaid Services,"This proposed rule proposes to implement provisions of the Medicaid statute pertaining to Medicaid eligibility and appeals. This proposed rule continues our efforts to assist states in implementing Medicaid and CHIP eligibility, appeals, and enrollment changes required by the Affordable Care Act.", 2016-27848,https://www.federalregister.gov/documents/2016/11/30/2016-27848/medicaid-and-childrens-health-insurance-programs-eligibility-notices-fair-hearing-and-appeal,https://www.gpo.gov/fdsys/pkg/FR-2016-11-30/pdf/2016-27848.pdf,11/30/2016
Electric Storage Participation in Markets Operated by Regional Transmission Organizations and Independent System Operators,Proposed Rule,Energy Department; Federal Energy Regulatory Commission,"The Federal Energy Regulatory Commission (Commission) is proposing to amend its regulations under the Federal Power Act (FPA) to remove barriers to the participation of electric storage resources and distributed energy resource aggregations in the capacity, energy, and ancillary service markets operated by regional transmission organizations (RTO) and independent system operators (ISO) (organized wholesale electric markets).", 2016-28194,https://www.federalregister.gov/documents/2016/11/30/2016-28194/electric-storage-participation-in-markets-operated-by-regional-transmission-organizations-and,https://www.gpo.gov/fdsys/pkg/FR-2016-11-30/pdf/2016-28194.pdf,11/30/2016
Refunding Baggage Fees for Delayed Checked Bags,Proposed Rule,Transportation Department; Office of the Secretary,"This action extends the comment period for an Advance Notice of Proposed Rulemaking on refunding baggage fees for delayed checked bags that was published in the Federal Register on October 31, 2016. The Department of Transportation is extending the period for persons to submit comments on this rulemaking from November 30, 2016, to January 17, 2017. This extension is in response to a petition by Airlines for America.", 2016-28681,https://www.federalregister.gov/documents/2016/11/29/2016-28681/refunding-baggage-fees-for-delayed-checked-bags,https://www.gpo.gov/fdsys/pkg/FR-2016-11-29/pdf/2016-28681.pdf,11/29/2016
Competitive Postal Products,Proposed Rule,Postal Regulatory Commission,"The Commission is initiating a review to determine whether competitive products provide the appropriate minimum contribution to the Postal Service's institutional costs. This advance notice informs the public of the docket's initiation, invites public comment, and takes other administrative steps.", 2016-28603,https://www.federalregister.gov/documents/2016/11/29/2016-28603/competitive-postal-products,https://www.gpo.gov/fdsys/pkg/FR-2016-11-29/pdf/2016-28603.pdf,11/29/2016
Approval and Promulgation of Implementation Plans; Oklahoma; Revisions to Minor New Source Review Permitting Program,Proposed Rule,Environmental Protection Agency,"The Environmental Protection Agency (EPA) is proposing to approve severable portions of revisions to the Oklahoma New Source Review (NSR) State Implementation Plan (SIP) submitted by the State of Oklahoma on February 14, 2002 (the February 14, 2002, SIP submittal). This action addresses revisions to the Oklahoma Administrative Code (OAC), Title 252, Chapters 4 and 100, concerning the State's Minor New Source Review air permitting program. Many revisions are administrative in nature and modify redundant or incorrect text within the SIP. The revisions also include renumbered or codified portions of the SIP and new sections that incorporate Federal rules. This rulemaking is being taken in accordance with section 110 of the Clean Air Act (CAA).", 2016-28673,https://www.federalregister.gov/documents/2016/11/29/2016-28673/approval-and-promulgation-of-implementation-plans-oklahoma-revisions-to-minor-new-source-review,https://www.gpo.gov/fdsys/pkg/FR-2016-11-29/pdf/2016-28673.pdf,11/29/2016
Federal Acquisition Regulation: Effective Communication between Government and Industry,Proposed Rule,Defense Department; General Services Administration; National Aeronautics and Space Administration,"DoD, GSA, and NASA are proposing to amend the Federal Acquisition Regulation (FAR) to implement a section of the National Defense Authorization Act (NDAA) for Fiscal Year (FY) 2016. This rule clarifies that agency acquisition personnel are permitted and encouraged to engage in responsible and constructive exchanges with industry, so long as those exchanges are consistent with existing law and regulation and do not promote an unfair competitive advantage to particular firms.", 2016-28450,https://www.federalregister.gov/documents/2016/11/29/2016-28450/federal-acquisition-regulation-effective-communication-between-government-and-industry,https://www.gpo.gov/fdsys/pkg/FR-2016-11-29/pdf/2016-28450.pdf,11/29/2016
Government Property-USAID Reporting Requirements,Proposed Rule,Agency for International Development,The U.S. Agency for International Development (USAID) seeks public comment on a proposed rule that would amend the USAID Acquisition Regulation (AIDAR) clarifying accountability for all mobile Information Technology equipment provided as government-furnished property by Government officials., 2016-28338,https://www.federalregister.gov/documents/2016/11/29/2016-28338/government-property-usaid-reporting-requirements,https://www.gpo.gov/fdsys/pkg/FR-2016-11-29/pdf/2016-28338.pdf,11/29/2016
Federal Automated Vehicles Policy,Proposed Rule,Transportation Department; National Highway Traffic Safety Administration,"NHTSA is announcing a public meeting to seek input specifically on the Model State Policy and Modern Regulatory Tools sections of the recently released Federal Automated Vehicles Policy (the Policy). The Policy is guidance that seeks to speed the delivery of an initial regulatory framework for highly automated vehicles (HAVs) as well as encourage conformance with best practices to guide manufacturers and other entities in the safe design, development, testing, and deployment of HAVs. The Model State Policy builds on collective knowledge gathered from safety stakeholders, and is intended to help avoid a patchwork of inconsistent laws and regulations. It outlines States' roles in regulating HAVs and lays out model procedures and requirements for use by States that wish to enact laws governing HAVs. The Modern Regulatory Tools section includes potential new tools and authorities that could help NHTSA overcome the challenges and take advantage of the opportunities involved in the safe and expeditious development of HAVs. Held in two distinct parts, the public meeting in the morning session will be an open listening session for the Model State Policy. In the afternoon session, there will be moderated panel discussions on the Modern Regulatory Tools. All comments during the public meeting will be oral.", 2016-28628,https://www.federalregister.gov/documents/2016/11/29/2016-28628/federal-automated-vehicles-policy,https://www.gpo.gov/fdsys/pkg/FR-2016-11-29/pdf/2016-28628.pdf,11/29/2016
Airworthiness Directives; The Boeing Company Airplanes,Proposed Rule,Transportation Department; Federal Aviation Administration,"We propose to adopt a new airworthiness directive (AD) for certain The Boeing Company Model 787-9 airplanes. This proposed AD was prompted by a determination that a certain bolt used on the outboard clevis of the ram air turbine (RAT) forward support fitting might not be long enough to allow for proper installation of the RAT. This proposed AD would require inspection of the forward support fitting of the RAT and replacement if cracking is found, and installation of a longer shoulder bolt. We are proposing this AD to address the unsafe condition on these products.", 2016-27308,https://www.federalregister.gov/documents/2016/11/28/2016-27308/airworthiness-directives-the-boeing-company-airplanes,https://www.gpo.gov/fdsys/pkg/FR-2016-11-28/pdf/2016-27308.pdf,11/28/2016
Dollar-Value LIFO Regulations: Inventory Price Index Computation (IPIC) Method Pools,Proposed Rule,Treasury Department; Internal Revenue Service,"This document contains proposed regulations that relate to the establishment of dollar-value last-in, first-out (LIFO) inventory pools by certain taxpayers that use the inventory price index computation (IPIC) pooling method. The proposed regulations provide rules regarding the proper pooling of manufactured or processed goods and wholesale or retail (resale) goods. The proposed regulations would affect taxpayers who use the IPIC pooling method and whose inventory for a trade or business consists of manufactured or processed goods and resale goods.", 2016-28375,https://www.federalregister.gov/documents/2016/11/28/2016-28375/dollar-value-lifo-regulations-inventory-price-index-computation-ipic-method-pools,https://www.gpo.gov/fdsys/pkg/FR-2016-11-28/pdf/2016-28375.pdf,11/28/2016
