title,type,agency_names,abstract,document_number,html_url,pdf_url,publication_date
"Drawbridge Operation Regulation; Delaware River, Pennsauken Township, NJ",Proposed Rule,Homeland Security Department; Coast Guard,"The Coast Guard proposes to modify the operating regulation that governs the DELAIR Memorial Railroad Bridge across the Delaware River, mile 104.6, at Pennsauken Township, NJ. This proposed regulation will allow the bridge to be remotely operated from the Conrail South Jersey dispatch center in Mount Laurel, NJ, instead of being operated by an on-site bridge tender. This regulation will not change the operating schedule of the bridge.", 2017-13857,https://www.federalregister.gov/documents/2017/06/30/2017-13857/drawbridge-operation-regulation-delaware-river-pennsauken-township-nj,https://www.gpo.gov/fdsys/pkg/FR-2017-06-30/pdf/2017-13857.pdf,06/30/2017
Exemptions To Permit Circumvention of Access Controls on Copyrighted Works,Proposed Rule,"Library of Congress; Copyright Office, Library of Congress","The United States Copyright Office is initiating the seventh triennial rulemaking proceeding under the Digital Millennium Copyright Act (``DMCA''), concerning possible temporary exemptions to the DMCA's prohibition against circumvention of technological measures that control access to copyrighted works. In this proceeding, the Copyright Office is establishing a new, streamlined procedure for the renewal of exemptions that were granted during the sixth triennial rulemaking. If renewed, those current exemptions would remain in force for an additional three-year period (October 2018--October 2021). Members of the public seeking the renewal of current exemptions should submit petitions as described below; parties opposing such renewal will then have the opportunity to file comments in response. The Office is also accepting petitions for new exemptions to engage in activities not currently permitted by existing exemptions, which may include proposals that expand upon a current exemption. Those petitions, and any renewal petitions that are meaningfully opposed, will be considered pursuant to a more comprehensive rulemaking process similar to that used for the sixth rulemaking (i.e., three rounds of written comment, followed by public hearings).", 2017-13815,https://www.federalregister.gov/documents/2017/06/30/2017-13815/exemptions-to-permit-circumvention-of-access-controls-on-copyrighted-works,https://www.gpo.gov/fdsys/pkg/FR-2017-06-30/pdf/2017-13815.pdf,06/30/2017
Periodic Reporting,Proposed Rule,Postal Regulatory Commission,"The Commission is noticing a recent filing requesting that the Commission initiate an informal rulemaking proceeding to consider changes to an analytical method for use in periodic reporting (Proposal Three). This document informs the public of the filing, invites public comment, and takes other administrative steps.", 2017-13830,https://www.federalregister.gov/documents/2017/06/30/2017-13830/periodic-reporting,https://www.gpo.gov/fdsys/pkg/FR-2017-06-30/pdf/2017-13830.pdf,06/30/2017
"Approval of California Air Plan Revisions, Great Basin Unified Air Pollution Control District and Town of Mammoth Lakes",Proposed Rule,Environmental Protection Agency,The Environmental Protection Agency (EPA) is proposing to approve revisions to the Great Basin Unified Air Pollution Control District (GBUAPCD) and the Town of Mammoth Lakes portion of the California State Implementation Plan (SIP). These revisions concern particulate matter (PM) emissions from wood burning devices and road dust in the Town of Mammoth Lakes. We are proposing to approve local rules to regulate these emission sources under the Clean Air Act (CAA or the Act)., 2017-13197,https://www.federalregister.gov/documents/2017/06/30/2017-13197/approval-of-california-air-plan-revisions-great-basin-unified-air-pollution-control-district-and,https://www.gpo.gov/fdsys/pkg/FR-2017-06-30/pdf/2017-13197.pdf,06/30/2017
National Oil and Hazardous Substances Pollution Contingency Plan National Priorities List: Partial Deletion of the Mystery Bridge Road/U.S. Highway 20 Superfund Site,Proposed Rule,Environmental Protection Agency,"The Environmental Protection Agency (EPA) Region 8 is issuing a notice of Intent to Partially Delete the property currently owned by Tallgrass Energy Partners, LP (formerly owned by KM Upstream LLC and hereinafter referred to as the former KMI Property), on the Mystery Bridge Road/U.S. Highway 20 Site (Site) from the National Priorities List (NPL). The Site is located in Natrona County, northeast of Casper, Wyoming. EPA requests public comment on this proposed action. The NPL, promulgated pursuant to section 105 of the Comprehensive Environmental Response, Compensation, and Liability Act (CERCLA) of 1980, as amended, is an appendix of the National Oil and Hazardous Substances Pollution and Contingency Plan (NCP). The EPA and the State of Wyoming, through the Wyoming Department of Environmental Quality (WDEQ), have determined that all appropriate response actions, other than maintenance of institutional controls and five-year reviews, have been completed for the former KMI source area and the resultant groundwater contamination. However, this deletion does not preclude future actions under Superfund. This partial deletion pertains to the former KMI Property of OU1 and OU2 formerly containing the benzene, toluene, ethylbenzene, and total xylenes (collectively known as BTEX) groundwater plume and source soils, respectively. The remaining area and media of both OU1 and OU2 containing the volatile halogenated organic chemicals (VHOs) source soils and plume, which are attributable to the Dow Chemical Company/Dowell Schlumberger, Inc. (DOW/DSI) facility, will remain on the NPL and are not being considered for deletion as part of this action. A map and the description of the surveyed boundaries of the former KMI Property are included in the docket and at the information repositories listed below.", 2017-13679,https://www.federalregister.gov/documents/2017/06/30/2017-13679/national-oil-and-hazardous-substances-pollution-contingency-plan-national-priorities-list-partial,https://www.gpo.gov/fdsys/pkg/FR-2017-06-30/pdf/2017-13679.pdf,06/30/2017
Petition for Reconsideration of Action in Rulemaking Proceeding,Proposed Rule,Federal Communications Commission,"A Petition for Reconsideration (Petition) has been filed in the Commission's rulemaking proceeding by Lee G. Petro, on behalf of The Wright Petitioners.", 2017-13688,https://www.federalregister.gov/documents/2017/06/30/2017-13688/petition-for-reconsideration-of-action-in-rulemaking-proceeding,https://www.gpo.gov/fdsys/pkg/FR-2017-06-30/pdf/2017-13688.pdf,06/30/2017
Blue Alert EAS Event Code,Proposed Rule,Federal Communications Commission,"In this document, the Federal Communications Commission (Commission) proposes to revise its rules governing the Emergency Alert System (EAS) to incorporate a new event code, ``BLU'', for Blue Alerts. Adding this event code would allow alert originators to issue an alert whenever a law enforcement officer is injured or killed, missing in connection with their official duties, or if there is an imminent and credible threat to cause death or serious injury to law enforcement officers.", 2017-13718,https://www.federalregister.gov/documents/2017/06/30/2017-13718/blue-alert-eas-event-code,https://www.gpo.gov/fdsys/pkg/FR-2017-06-30/pdf/2017-13718.pdf,06/30/2017
Medicare Program; CY 2018 Updates to the Quality Payment Program,Proposed Rule,Health and Human Services Department; Centers for Medicare & Medicaid Services,"The Medicare Access and CHIP Reauthorization Act of 2015 (MACRA) established the Quality Payment Program for eligible clinicians. Under the Quality Payment Program, eligible clinicians can participate via one of two tracks: Advanced Alternative Payment Models (APMs); or the Merit-based Incentive Payment System (MIPS). We began implementing the Quality Payment Program through rulemaking for calendar year (CY) 2017. This rule provides proposed updates for the second and future years of the Quality Payment Program.", 2017-13010,https://www.federalregister.gov/documents/2017/06/30/2017-13010/medicare-program-cy-2018-updates-to-the-quality-payment-program,https://www.gpo.gov/fdsys/pkg/FR-2017-06-30/pdf/2017-13010.pdf,06/30/2017
Airworthiness Directives; Airbus Airplanes,Proposed Rule,Transportation Department; Federal Aviation Administration,"We propose to adopt a new airworthiness directive (AD) for all Airbus Model A319 series airplanes, Model A320-211, -212, -214, -231, - 232, and -233 airplanes, and Model A321-111, -112, -131, -211, -212, - 213, -231, and -232 airplanes. This proposed AD was prompted by a runway excursion due to an unexpected thrust increase leading to an unstable approach performed using the current flight management and guidance computer (FMGC) standard. This proposed AD would require identification of potentially affected FMGCs, replacement of any affected FMGC, and applicable concurrent actions. We are proposing this AD to address the unsafe condition on these products.", 2017-13406,https://www.federalregister.gov/documents/2017/06/29/2017-13406/airworthiness-directives-airbus-airplanes,https://www.gpo.gov/fdsys/pkg/FR-2017-06-29/pdf/2017-13406.pdf,06/29/2017
Airworthiness Directives; Piaggio Aero Industries S.p.A. Airplanes,Proposed Rule,Transportation Department; Federal Aviation Administration,We propose to adopt a new airworthiness directive (AD) for Piaggio Aero Industries S.p.A. Model P-180 airplanes. This proposed AD results from mandatory continuing airworthiness information (MCAI) originated by an aviation authority of another country to identify and correct an unsafe condition on an aviation product. The MCAI describes the unsafe condition as disbonding of the upper and lower metal skin from the honeycomb core on the elevator assembly and other flight control surfaces. We are issuing this proposed AD to require actions to address the unsafe condition on these products., 2017-13498,https://www.federalregister.gov/documents/2017/06/29/2017-13498/airworthiness-directives-piaggio-aero-industries-spa-airplanes,https://www.gpo.gov/fdsys/pkg/FR-2017-06-29/pdf/2017-13498.pdf,06/29/2017
Air Plan Approval; Alabama: Infrastructure Requirements for the 2012 PM2.5,Proposed Rule,Environmental Protection Agency,"The Environmental Protection Agency (EPA) is proposing to approve portions of the December 9, 2015, State Implementation Plan (SIP) submission, submitted by the State of Alabama, through the Alabama Department of Environmental Management (ADEM), for inclusion into the Alabama SIP. This proposal pertains to the infrastructure requirements of the Clean Air Act (CAA or Act) for the 2012 annual particulate matter (PM<INF>2.5</INF>) national ambient air quality standard (NAAQS). The CAA requires that each state adopt and submit a SIP for the implementation, maintenance and enforcement of each NAAQS promulgated by EPA, which is commonly referred to as an ``infrastructure SIP.'' ADEM certified that the Alabama SIP contains provisions that ensure the 2012 Annual PM<INF>2.5</INF> NAAQS is implemented, enforced, and maintained in Alabama. EPA is proposing to determine that Alabama's infrastructure SIP submission provided to EPA on December 9, 2015, satisfies certain required infrastructure elements for the 2012 Annual PM<INF>2.5</INF> NAAQS.", 2017-13671,https://www.federalregister.gov/documents/2017/06/29/2017-13671/air-plan-approval-alabama-infrastructure-requirements-for-the-2012-pm25,https://www.gpo.gov/fdsys/pkg/FR-2017-06-29/pdf/2017-13671.pdf,06/29/2017
Promulgation of State Implementation Plan Revisions; Infrastructure Requirements for the 2010 SO2,Proposed Rule,Environmental Protection Agency,"The Environmental Protection Agency (EPA) is proposing to approve elements of State Implementation Plan (SIP) revisions from the State of North Dakota to demonstrate the State meets infrastructure requirements of the Clean Air Act (Act or CAA) for the National Ambient Air Quality Standards (NAAQS) promulgated for sulfur dioxide (SO<INF>2</INF>) on June 2, 2010 (40 CFR 50.17) and fine particulate matter (PM<INF>2.5</INF>) on January 15, 2013 (78 FR 3086). Section 110(a) of the CAA requires that each state submit a SIP for the implementation, maintenance and enforcement of each NAAQS promulgated by the EPA.", 2017-13667,https://www.federalregister.gov/documents/2017/06/29/2017-13667/promulgation-of-state-implementation-plan-revisions-infrastructure-requirements-for-the-2010-so2,https://www.gpo.gov/fdsys/pkg/FR-2017-06-29/pdf/2017-13667.pdf,06/29/2017
Air Plan Approval; GA and SC: Changes to Ambient Air Standards and Definitions,Proposed Rule,Environmental Protection Agency,"The Environmental Protection Agency (EPA) is proposing to approve portions of revisions to the Georgia State Implementation Plan (SIP) submitted by the Georgia Department of Natural Resources, Environmental Protection Division, on August 30, 2010, and on July 25, 2014; and portions of revisions to the South Carolina SIP, submitted by the Department of Health and Environmental Control on December 15, 2014, August 12, 2015, and November 4, 2016. The Georgia SIP revisions incorporate definitions relating to fine particulate matter (PM<INF>2.5</INF>), and amend state rules to reflect the 2008 national ambient air quality standard (NAAQS) for lead. The South Carolina SIP revisions incorporates the 2010 sulfur dioxide NAAQS, 2010 nitrogen dioxide NAAQS, 2012 PM<INF>2.5</INF> NAAQS, 2015 8-hour ozone NAAQS, removes the 1997 8-hour ozone NAAQS, and removes the standard for gaseous fluorides from the SIP. This action is being proposed because Georgia and South Carolina have demonstrated that these changes are consistent with the Clean Air Act.", 2017-13546,https://www.federalregister.gov/documents/2017/06/29/2017-13546/air-plan-approval-ga-and-sc-changes-to-ambient-air-standards-and-definitions,https://www.gpo.gov/fdsys/pkg/FR-2017-06-29/pdf/2017-13546.pdf,06/29/2017
Air Plan Approval; Kentucky; Revisions to Jefferson County Emissions Monitoring and Reporting,Proposed Rule,Environmental Protection Agency,"On March 22, 2011, and April 20, 2011, the Commonwealth of Kentucky, through the Kentucky Division for Air Quality (KDAQ), submitted revisions to the Kentucky State Implementation Plan (SIP) on behalf of the Louisville Metro Air Pollution Control District (District). The Environmental Protection Agency (EPA) is proposing to approve the April 20, 2011, submittal and the portions of the March 22, 2011, submittal concerning revisions to the District's stationary source emissions monitoring and reporting requirements because the Commonwealth has demonstrated that these changes are consistent with the Clean Air Act (CAA or Act).", 2017-13670,https://www.federalregister.gov/documents/2017/06/29/2017-13670/air-plan-approval-kentucky-revisions-to-jefferson-county-emissions-monitoring-and-reporting,https://www.gpo.gov/fdsys/pkg/FR-2017-06-29/pdf/2017-13670.pdf,06/29/2017
Air Plan Approval; Georgia: Permit Exemptions and Definitions,Proposed Rule,Environmental Protection Agency,"The Environmental Protection Agency (EPA) is proposing to approve a State Implementation Plan (SIP) revision submitted by the State of Georgia, through the Georgia Department of Natural Resources' Environmental Protection Division, on September 19, 2006, with a clarifying revision submitted on November 6, 2006. This proposed action seeks to approve changes to existing minor source permitting exemptions and to approve a definition related to minor source permitting exemptions. EPA is approving this SIP revision because the State has demonstrated that it is consistent with the Clean Air Act.", 2017-13537,https://www.federalregister.gov/documents/2017/06/29/2017-13537/air-plan-approval-georgia-permit-exemptions-and-definitions,https://www.gpo.gov/fdsys/pkg/FR-2017-06-29/pdf/2017-13537.pdf,06/29/2017
Approval and Promulgation of Air Quality Implementation Plans; Texas; Redesignation of the Collin County Area to Attainment the 2008 Lead Standard,Proposed Rule,Environmental Protection Agency,"The Environmental Protection Agency (EPA) is proposing to determine the Collin County Lead (Pb) Nonattainment Area (comprising the part of Collin County bounded to the north by latitude 33.153 North, to the east by longitude 96.822 West, to the south by latitude 33.131 North, and to the West by longitude 96.837 West, which surrounds the Exide Technologies property), hereinafter referenced to as Non- Attainment Area or NAA, as attainment for the 2008 Pb NAAQS. We are also proposing to approve two SIP revision requests made by the TCEQ in 2009 and 2012. These two requests include one made in 2009 requesting approval of the state's second 10-year maintenance plan for the 1978 Pb National Ambient Air Quality Standard (NAAQS) and one made in 2012 to approve the state's plan to demonstrate compliance with the 2008 Pb NAAQS. These two revisions represent a change in the Texas State Implementation Plan (SIP) for Pb. The details of all three proposals, and our complete analysis of the requirements for each and how the state's submission meets those requirements can be found in the accompanying direct final notice and technical support document (TSD) to this proposal. The TSD is available in the docket at http:// www.regulations.gov, Docket ID No. EPA-R06-OAR-2009-0750.", 2017-13478,https://www.federalregister.gov/documents/2017/06/29/2017-13478/approval-and-promulgation-of-air-quality-implementation-plans-texas-redesignation-of-the-collin,https://www.gpo.gov/fdsys/pkg/FR-2017-06-29/pdf/2017-13478.pdf,06/29/2017
Approval of Section 112(l) Authority for Hazardous Air Pollutants; Equivalency by Permit Provisions; National Emission Standards for Hazardous Air Pollutants; Plating and Polishing Operations,Proposed Rule,Environmental Protection Agency,"On December 12, 2016, pursuant to section 112(l) of the Clean Air Act (CAA), the Tennessee Department of Environment and Conservation (TDEC) requested approval to implement and enforce State permit terms and conditions that substitute for the National Emission Standards for Hazardous Air Pollutants (NESHAP) from Plating and Polishing Operations with respect to the operation of the Ellison Surface Technologies, Inc. facility in Morgan County, Tennessee (Ellison). The Environmental Protection Agency is proposing to approve this request, and thus, proposing to grant TDEC the authority to implement and enforce alternative requirements in the form of title V permit terms and conditions after the EPA has approved the State's alternative requirements.", 2017-13668,https://www.federalregister.gov/documents/2017/06/29/2017-13668/approval-of-section-112l-authority-for-hazardous-air-pollutants-equivalency-by-permit-provisions,https://www.gpo.gov/fdsys/pkg/FR-2017-06-29/pdf/2017-13668.pdf,06/29/2017
Fisheries of the Northeastern United States; Atlantic Sea Scallop Fishery; State Waters Exemption,Proposed Rule,Commerce Department; National Oceanic and Atmospheric Administration,"NMFS proposes regulations to allow an exemption to enable vessels with Federal Limited Access General Category Individual Fishing Quota permits from the State of Maine and Commonwealth of Massachusetts to continue fishing in their respective state waters once NMFS has announced that the Federal Northern Gulf of Maine total allowable catch has been fully harvested in a given year. Additionally, Massachusetts has requested that Federal Limited Access General Category Northern Gulf of Maine permits also be included in its exemption. Both states have requested this exemption as part of the Scallop State Water Exemption Program. This proposed rule is necessary to solicit comments on the state requests and to inform the public that NMFS is considering granting the requests.", 2017-13579,https://www.federalregister.gov/documents/2017/06/29/2017-13579/fisheries-of-the-northeastern-united-states-atlantic-sea-scallop-fishery-state-waters-exemption,https://www.gpo.gov/fdsys/pkg/FR-2017-06-29/pdf/2017-13579.pdf,06/29/2017
Amendments to Rules Concerning Prepaid Accounts Under the Electronic Fund Transfer Act (Regulation E) and the Truth in Lending Act (Regulation Z),Proposed Rule,Consumer Financial Protection Bureau,"The Bureau of Consumer Financial Protection (Bureau or CFPB) is proposing to amend Regulation E, which implements the Electronic Fund Transfer Act, and Regulation Z, which implements the Truth in Lending Act, and the official interpretations to those regulations. This proposal relates to a final rule, published in the Federal Register on November 22, 2016, as amended on April 25, 2017, regarding prepaid accounts under Regulations E and Z. This proposal requests comment on potential modifications to several aspects of that rule, including error resolution and limitations on liability for prepaid accounts where the financial institution has not completed its consumer identification and verification process; application of the rule's credit-related provisions to digital wallets that are capable of storing funds; certain other clarifications and minor adjustments; and two issues relating to the effective date of the rule.", 2017-12845,https://www.federalregister.gov/documents/2017/06/29/2017-12845/amendments-to-rules-concerning-prepaid-accounts-under-the-electronic-fund-transfer-act-regulation-e,https://www.gpo.gov/fdsys/pkg/FR-2017-06-29/pdf/2017-12845.pdf,06/29/2017
Enforcing the Regulatory Reform Agenda; Department of Justice Task Force on Regulatory Reform Under E.O. 13777,Proposed Rule,Justice Department,"Pursuant to Executive Order 13777, the Department of Justice's Regulatory Reform Task Force is publishing this Notice to solicit public suggestions for subjects meriting the Task Force's attention.", 2017-13551,https://www.federalregister.gov/documents/2017/06/28/2017-13551/enforcing-the-regulatory-reform-agenda-department-of-justice-task-force-on-regulatory-reform-under,https://www.gpo.gov/fdsys/pkg/FR-2017-06-28/pdf/2017-13551.pdf,06/28/2017
"List of Approved Spent Fuel Storage Casks: Holtec International HI-STORM Flood/Wind Multipurpose Canister Storage System, Certificate of Compliance No. 1032, Amendment No. 3",Proposed Rule,Nuclear Regulatory Commission,"The U.S. Nuclear Regulatory Commission (NRC) is proposing to amend its spent fuel storage regulations by revising the Holtec International (Holtec) HI-STORM Flood/Wind (FW) Multipurpose Canister (MPC) Storage System listing within the ``List of Approved Spent Fuel Storage Casks'' to include Amendment No. 3 to Certificate of Compliance (CoC) No. 1032. Amendment No. 3 revises authorized contents to allow burnup credit for fuel types in the MPC-37 and revises CoC Condition 8, which has been previously incorporated in Amendment No. 2 to CoC No. 1032.", 2017-13513,https://www.federalregister.gov/documents/2017/06/28/2017-13513/list-of-approved-spent-fuel-storage-casks-holtec-international-hi-storm-floodwind-multipurpose,https://www.gpo.gov/fdsys/pkg/FR-2017-06-28/pdf/2017-13513.pdf,06/28/2017
"Special Conditions: Safran Aircraft Engines, Silvercrest-2 SC-2D; Rated Takeoff Thrust at High Ambient Temperature",Proposed Rule,Transportation Department; Federal Aviation Administration,"", C1-2017-13305,https://www.federalregister.gov/documents/2017/06/28/C1-2017-13305/special-conditions-safran-aircraft-engines-silvercrest-2-sc-2d-rated-takeoff-thrust-at-high-ambient,https://www.gpo.gov/fdsys/pkg/FR-2017-06-28/pdf/C1-2017-13305.pdf,06/28/2017
Rules and Regulations Under the Textile Fiber Products Identification Act,Proposed Rule,Federal Trade Commission,"The Commission proposes amending the Textile Rules (``Rules and Regulations under the Textile Fiber Products Identification Act'') to delete the requirement that an owner of a registered word trademark furnish the FTC with a copy of the mark's registration with the United States Patent and Trademark Office (``USPTO'') before using the mark on labels, and to no longer restrict the use of such trademarks to only those also employed as house marks. Eliminating these requirements is expected to reduce compliance costs while increasing firms' flexibility.", 2017-13470,https://www.federalregister.gov/documents/2017/06/28/2017-13470/rules-and-regulations-under-the-textile-fiber-products-identification-act,https://www.gpo.gov/fdsys/pkg/FR-2017-06-28/pdf/2017-13470.pdf,06/28/2017
CAN-SPAM Rule,Proposed Rule,Federal Trade Commission,"The Commission is requesting public comments on its rule implementing the Controlling the Assault of Non-Solicited Pornography and Marketing Act (the ``CAN-SPAM Rule'' or ``Rule''). The Commission is soliciting comments about the efficiency, costs, benefits, and regulatory impact of the Rule as part of its systematic review of all current Commission regulations and guides. All interested persons are hereby given notice of the opportunity to submit written data, reviews, and arguments concerning the Rule.", 2017-13471,https://www.federalregister.gov/documents/2017/06/28/2017-13471/can-spam-rule,https://www.gpo.gov/fdsys/pkg/FR-2017-06-28/pdf/2017-13471.pdf,06/28/2017
Trade Regulation Rule Concerning Deceptive Advertising as to Sizes of Viewable Pictures Shown by Television Receiving Sets,Proposed Rule,Federal Trade Commission,"As part of its systematic review of all current FTC rules and guides, the Commission requests public comment on the overall costs, benefits, necessity, and regulatory and economic impact of the FTC's Trade Regulation Rule concerning Deceptive Advertising as to Sizes of Viewable Pictures Shown by Television Receiving Sets (``Rule'' or ``Picture Tube Rule'').", 2017-13476,https://www.federalregister.gov/documents/2017/06/28/2017-13476/trade-regulation-rule-concerning-deceptive-advertising-as-to-sizes-of-viewable-pictures-shown-by,https://www.gpo.gov/fdsys/pkg/FR-2017-06-28/pdf/2017-13476.pdf,06/28/2017
Regulatory Review Schedule,Proposed Rule,Federal Trade Commission,"As part of its ongoing, systematic review of all Federal Trade Commission rules and guides, the Commission announces a modified ten- year regulatory review schedule. No Commission determination on the need for, or the substance of, the rules and guides listed below should be inferred from this notice.", 2017-13472,https://www.federalregister.gov/documents/2017/06/28/2017-13472/regulatory-review-schedule,https://www.gpo.gov/fdsys/pkg/FR-2017-06-28/pdf/2017-13472.pdf,06/28/2017
Improve Tracking of Workplace Injuries and Illnesses: Proposed Delay of Compliance Date,Proposed Rule,Labor Department; Occupational Safety and Health Administration,"On May 12, 2016, the Occupational Safety and Health Administration (OSHA) published a rule entitled ``Improve Tracking of Workplace Injuries and Illnesses'' with an effective date of January 1, 2017 for the final rule's electronic reporting requirements. The final rule sets an initial deadline of July 1, 2017, as the date by which certain employers are required to submit the information from their completed 2016 Form 300A to OSHA electronically. This action proposes to extend the initial submission deadline for 2016 Form 300A data to December 1, 2017, to provide the new administration an opportunity to review the new electronic reporting requirements prior to their implementation and allow affected entities sufficient time to familiarize themselves with the electronic reporting system, which will not be available until August 1. The proposed five-month delay would be effective on the date of publication of a final rule in the Federal Register. OSHA also intends to issue a separate proposal to reconsider, revise, or remove other provisions of the prior final rule. OSHA will seek comment on those provisions in that separate proposal. In this proposal, OSHA only seeks comment on the delay of the July 1, 2017 compliance date to December 1, 2017.", 2017-13550,https://www.federalregister.gov/documents/2017/06/28/2017-13550/improve-tracking-of-workplace-injuries-and-illnesses-proposed-delay-of-compliance-date,https://www.gpo.gov/fdsys/pkg/FR-2017-06-28/pdf/2017-13550.pdf,06/28/2017
Fisheries of the Northeastern United States; Amendment 6 to the Tilefish Fishery Management Plan,Proposed Rule,Commerce Department; National Oceanic and Atmospheric Administration,"NMFS proposes regulations to implement Amendment 6 to the Tilefish Fishery Management Plan. Amendment 6 was developed by the Mid- Atlantic Fishery Management Council to establish management measures and 2017 harvest limits for the blueline tilefish fishery north of the Virginia/North Carolina border. These changes are intended to propose permanent management measures for this fishery, consistent with requirements of the Magnuson-Stevens Act.", 2017-13390,https://www.federalregister.gov/documents/2017/06/28/2017-13390/fisheries-of-the-northeastern-united-states-amendment-6-to-the-tilefish-fishery-management-plan,https://www.gpo.gov/fdsys/pkg/FR-2017-06-28/pdf/2017-13390.pdf,06/28/2017
"Airworthiness Directives; Bombardier, Inc., Airplanes",Proposed Rule,Transportation Department; Federal Aviation Administration,"We propose to adopt a new Airworthiness Directive (AD), for certain Bombardier, Inc., Model CL-600-2B16 (CL-604 Variant) airplanes. This proposed AD was prompted by reports of in-flight uncommanded rudder movements. This proposed AD would require modification of the wiring for the yaw damper control system. We are proposing this AD to address the unsafe condition on these products.", 2017-13364,https://www.federalregister.gov/documents/2017/06/27/2017-13364/airworthiness-directives-bombardier-inc-airplanes,https://www.gpo.gov/fdsys/pkg/FR-2017-06-27/pdf/2017-13364.pdf,06/27/2017
Airworthiness Directives; Airbus Airplanes,Proposed Rule,Transportation Department; Federal Aviation Administration,"We propose to supersede Airworthiness Directive (AD) 2014-22- 08, for all Airbus Model A318 and A319 series airplanes; Model A320- 211, -212, -214, -231, -232, and -233 airplanes: and Model A321-111, - 112, -131, -211, -212, -213, -231, and -232 airplanes. AD 2014-22-08 requires revising the maintenance or inspection program to incorporate new or revised airworthiness limitation requirements. Since we issued AD 2014-22-08, we have determined that more restrictive maintenance instructions and airworthiness limitations are necessary. This proposed AD would require revising the maintenance or inspection program to incorporate new or revised airworthiness limitation requirements. The proposed AD also removes airplanes from the applicability. We are proposing this AD to address the unsafe condition on these products.", 2017-13365,https://www.federalregister.gov/documents/2017/06/27/2017-13365/airworthiness-directives-airbus-airplanes,https://www.gpo.gov/fdsys/pkg/FR-2017-06-27/pdf/2017-13365.pdf,06/27/2017
"Airworthiness Directives; Airbus Defense and Space S.A. (Formerly Known as Construcciones Aeronauticas, S.A.) Airplanes",Proposed Rule,Transportation Department; Federal Aviation Administration,"We propose to adopt a new airworthiness directive (AD) for all Airbus Defense and Space S.A Model C-212-CB, C-212-CC, C-212-CD, C-212- CE, and C-212-DF airplanes. This proposed AD was prompted by reports of failures of the rudder pedal control system support. This proposed AD would require modifying the rudder pedal adjustment system. We are proposing this AD to address the unsafe condition on these products.", 2017-13357,https://www.federalregister.gov/documents/2017/06/27/2017-13357/airworthiness-directives-airbus-defense-and-space-sa-formerly-known-as-construcciones-aeronauticas,https://www.gpo.gov/fdsys/pkg/FR-2017-06-27/pdf/2017-13357.pdf,06/27/2017
Reducing Regulatory Burdens Imposed by the Patient Protection and Affordable Care Act & Improving Healthcare Choices To Empower,Proposed Rule,Health and Human Services Department; Centers for Medicare & Medicaid Services; Office of the Secretary,"This document corrects an error that appeared in the request for information notice published in the Federal Register on June 12, 2017 entitled ``Reducing Regulatory Burdens Imposed by the Patient Protection and Affordable Care Act & Improving Healthcare Choices to Empower.''", 2017-13417,https://www.federalregister.gov/documents/2017/06/27/2017-13417/reducing-regulatory-burdens-imposed-by-the-patient-protection-and-affordable-care-act-and-improving,https://www.gpo.gov/fdsys/pkg/FR-2017-06-27/pdf/2017-13417.pdf,06/27/2017
Occupational Exposure to Beryllium and Beryllium Compounds in Construction and Shipyard Sectors,Proposed Rule,Labor Department; Occupational Safety and Health Administration,"The Occupational Safety and Health Administration (OSHA) proposes to revoke the ancillary provisions for the construction and the shipyard sectors that OSHA adopted on January 9, 2017 but retain the new lower permissible exposure limit (PEL) of 0.2 [mu]g/m\3\ and the short term exposure limit (STEL) of 2.0 [mu]g/m\3\ for each sector. OSHA will not enforce the January 9, 2017 shipyard and construction standards without further notice while this new rulemaking is underway. This proposal does not affect the general industry beryllium standard published on January 9, 2017.", 2017-12871,https://www.federalregister.gov/documents/2017/06/27/2017-12871/occupational-exposure-to-beryllium-and-beryllium-compounds-in-construction-and-shipyard-sectors,https://www.gpo.gov/fdsys/pkg/FR-2017-06-27/pdf/2017-12871.pdf,06/27/2017
"Special Conditions: Safran Aircraft Engines, Silvercrest-2 SC-2D; Rated Takeoff Thrust at High Ambient Temperature",Proposed Rule,Transportation Department; Federal Aviation Administration,"This action proposes special conditions for the Safran Aircraft Engines (SAE), Silvercrest-2 SC-2D engine model. This engine will have a novel or unusual design feature associated with an additional takeoff rating that increases the exhaust gas temperature (EGT) limit to maintain takeoff thrust in certain high ambient temperature conditions for a maximum accumulated usage of 20 minutes in any one flight. The applicable airworthiness regulations do not contain adequate or appropriate safety standards for this design feature. These proposed special conditions contain the additional safety standards that the Administrator considers necessary to establish a level of safety equivalent to that established by the existing airworthiness standards.", 2017-13305,https://www.federalregister.gov/documents/2017/06/26/2017-13305/special-conditions-safran-aircraft-engines-silvercrest-2-sc-2d-rated-takeoff-thrust-at-high-ambient,https://www.gpo.gov/fdsys/pkg/FR-2017-06-26/pdf/2017-13305.pdf,06/26/2017
