title,type,agency_names,abstract,document_number,html_url,pdf_url,publication_date
Guidance Under Section 355 Concerning Device and Active Trade or Business,Proposed Rule,Treasury Department; Internal Revenue Service,"This document contains proposed regulations under section 355 of the Internal Revenue Code (Code). The proposed regulations would clarify the application of the device prohibition and the active business requirement of section 355. The proposed regulations would affect corporations that distribute the stock of controlled corporations, their shareholders, and their security holders.", 2016-16512,https://www.federalregister.gov/documents/2016/07/15/2016-16512/guidance-under-section-355-concerning-device-and-active-trade-or-business,https://www.gpo.gov/fdsys/pkg/FR-2016-07-15/pdf/2016-16512.pdf,07/15/2016
Public Safety Officers' Benefits Program,Proposed Rule,Justice Department,"This rule proposes to make the following changes to current regulations implementing the Public Safety Officers' Benefits (PSOB) Act: Adopting the World Trade Center (WTC) Health Program's List of WTC-Related Health Conditions (List), the WTC Health Program's standards for certifying that an injury is covered for treatment under the Program, and related regulatory provisions, establishing payment offset provisions between the PSOB Program and the September 11th Victim Compensation Fund, and revising the provisions that define when the statutory presumption of line-of-duty death resulting from certain heart attacks, strokes, and vascular ruptures is rebutted. The proposed changes based on the WTC Health Program's List and related provisions would provide a means for claimants to establish that certain public safety officers with chronic, often latent, health conditions sustained a line-of-duty injury under the PSOB Act. The proposed payment offset provisions are intended to implement statutory amendments to the PSOB Act requiring such offset and to facilitate claims processing. Similarly, the proposed rule implementing the statutory presumption associated with certain heart attacks, strokes, and vascular ruptures is intended to amend the current regulation to conform to recent amendments to the PSOB Act and to improve the processing of such claims.", 2016-16086,https://www.federalregister.gov/documents/2016/07/15/2016-16086/public-safety-officers-benefits-program,https://www.gpo.gov/fdsys/pkg/FR-2016-07-15/pdf/2016-16086.pdf,07/15/2016
"Anchorage Grounds; Delaware Bay and River, Philadelphia, PA",Proposed Rule,Homeland Security Department; Coast Guard,The Coast Guard proposes to amend the anchorage regulations for Delaware Bay and River. The Coast Guard conducted a review of the Delaware Bay and River anchorage grounds to support increased traffic and vessel size. The proposed changes to this regulation would eliminate unusable anchorage grounds and provide additional usable grounds to support current and future port demands and enhance the overall navigation safety of this critical component of the maritime transportation system. We invite your comments on this proposed rulemaking., 2016-16714,https://www.federalregister.gov/documents/2016/07/15/2016-16714/anchorage-grounds-delaware-bay-and-river-philadelphia-pa,https://www.gpo.gov/fdsys/pkg/FR-2016-07-15/pdf/2016-16714.pdf,07/15/2016
"Water Quality Standards; Establishment of Revised Numeric Criteria for Selenium for the San Francisco Bay and Delta, State of California",Proposed Rule,Environmental Protection Agency,"The Environmental Protection Agency (EPA) is proposing to revise the current federal Clean Water Act selenium water quality criteria applicable to the San Francisco Bay and Delta to ensure that the criteria are set at levels that protect aquatic life and aquatic- dependent wildlife, including federally listed threatened and endangered species. The San Francisco Bay and Delta ecosystem is at risk due to environmental degradation, including impacts from elevated levels of selenium, and state and federal actions are underway to restore the waterway. Scientific evidence indicates that elevated selenium levels can contribute to the decline of fish and aquatic- dependent birds. EPA promulgated the San Francisco Bay and Delta's existing selenium criteria in 1992 as part of the National Toxics Rule, using EPA's recommended aquatic life criteria values at the time. However, the latest science on selenium fate and bioaccumulation indicates that the existing criteria are not protective of aquatic life and aquatic-dependent wildlife in the San Francisco Bay and Delta. Therefore, EPA is proposing to revise the existing selenium criteria, taking into account available science, legal requirements, and EPA policies and guidance. EPA's proposal will address the Administrator's determination--described in this preamble--that EPA's previously promulgated water quality criteria are not adequate to protect the designated uses for these waters.", 2016-16266,https://www.federalregister.gov/documents/2016/07/15/2016-16266/water-quality-standards-establishment-of-revised-numeric-criteria-for-selenium-for-the-san-francisco,https://www.gpo.gov/fdsys/pkg/FR-2016-07-15/pdf/2016-16266.pdf,07/15/2016
"Draft Revisions to the Marine Safety Manual, Volume III, Parts B and C, Change-2",Proposed Rule,Homeland Security Department; Coast Guard,"The Coast Guard announces the availability of a draft update to the Marine Safety Manual (MSM), Volume III, Marine Industry Personnel, and the corresponding Commandant Change Notice that highlights the changes made to that manual. MSM Volume III provides information and interpretations on international conventions and U.S. statutes and regulations relating to marine industry personnel. This draft Commandant Change Notice discusses the substantive changes to Parts B and C of MSM Volume III. The proposed changes are red-lined and each changed page is annotated with CH-2 in the footer. Additionally, we have created a document that provides a summary of each change. The Coast Guard seeks and will consider comments on these draft changes before issuing a final version of MSM Volume III.", 2016-16691,https://www.federalregister.gov/documents/2016/07/15/2016-16691/draft-revisions-to-the-marine-safety-manual-volume-iii-parts-b-and-c-change-2,https://www.gpo.gov/fdsys/pkg/FR-2016-07-15/pdf/2016-16691.pdf,07/15/2016
Medicare Program; Revisions to Payment Policies Under the Physician Fee Schedule and Other Revisions to Part B for CY 2017; Medicare Advantage Pricing Data Release; Medicare Advantage and Part D Medical Low Ratio Data Release; Medicare Advantage Provider Network Requirements; Expansion of Medicare Diabetes Prevention Program Model,Proposed Rule,Health and Human Services Department; Centers for Medicare & Medicaid Services,"This major proposed rule addresses changes to the physician fee schedule and other Medicare Part B payment policies, such as changes to the Value Modifier, to ensure that our payment systems are updated to reflect changes in medical practice and the relative value of services, as well as changes in the statute. This proposed rule also includes proposals related to the Medicare Shared Saving Program, and the release of certain pricing data from Medicare Advantage bids and medical loss ratio reports from Medicare health and drug plans. In addition, this rule proposes to expand the Medicare Diabetes Prevention Program model.", 2016-16097,https://www.federalregister.gov/documents/2016/07/15/2016-16097/medicare-program-revisions-to-payment-policies-under-the-physician-fee-schedule-and-other-revisions,https://www.gpo.gov/fdsys/pkg/FR-2016-07-15/pdf/2016-16097.pdf,07/15/2016
Indiana Abandoned Mine Land Reclamation Plan,Proposed Rule,Interior Department; Surface Mining Reclamation and Enforcement Office,"We, the Office of Surface Mining Reclamation and Enforcement (OSMRE), are announcing receipt of a proposed amendment to the Indiana Abandoned Mine Land Reclamation (AMLR) Plan (hereinafter, the Plan) under the Surface Mining Control and Reclamation Act of 1977 (SMCRA or the Act). Indiana proposes to revise its Plan to reflect the 2006 changes to SMCRA. This document gives the times and locations that the Indiana Plan and this proposed amendment to that Plan are available for your inspection, the comment period during which you may submit written comments on the amendment, and the procedures that we will follow for the public hearing, if one is requested.", 2016-16658,https://www.federalregister.gov/documents/2016/07/14/2016-16658/indiana-abandoned-mine-land-reclamation-plan,https://www.gpo.gov/fdsys/pkg/FR-2016-07-14/pdf/2016-16658.pdf,07/14/2016
Kansas Abandoned Mine Land Reclamation Plan,Proposed Rule,Interior Department; Surface Mining Reclamation and Enforcement Office,"We, the Office of Surface Mining Reclamation and Enforcement (OSMRE), are announcing receipt of a proposed amendment to the Kansas Abandoned Mine Land Reclamation (AMLR) Plan (hereinafter, the Plan) under the Surface Mining Control and Reclamation Act of 1977 (SMCRA or the Act). Kansas proposes revisions to modernize its Plan, which remains largely unchanged since its approval on February 1, 1982, and encompasses the November 14, 2008, changes to the Federal regulations. This document gives the times and locations that the Kansas Plan and proposed amendment to that Plan are available for your inspection, the comment period during which you may submit written comments on the amendment, and the procedures that we will follow for the public hearing, if one is requested.", 2016-16657,https://www.federalregister.gov/documents/2016/07/14/2016-16657/kansas-abandoned-mine-land-reclamation-plan,https://www.gpo.gov/fdsys/pkg/FR-2016-07-14/pdf/2016-16657.pdf,07/14/2016
"Anchorage Regulations; Special Anchorage Areas, Marina del Rey Harbor, California",Proposed Rule,Homeland Security Department; Coast Guard,"The Coast Guard is re-opening the comment period for its supplemental notice of proposed rulemaking (SNPRM), published in May 2014. The Coast Guard is proposing to amend the shape and reduce the size of the special anchorage in Marina del Rey Harbor, California. Additionally, we propose to clarify the language in the note section of the existing regulation. Because the date of the public meeting was not published in the Federal Register until after the meeting was held, the Coast Guard is providing an additional opportunity for public comment.", 2016-16713,https://www.federalregister.gov/documents/2016/07/14/2016-16713/anchorage-regulations-special-anchorage-areas-marina-del-rey-harbor-california,https://www.gpo.gov/fdsys/pkg/FR-2016-07-14/pdf/2016-16713.pdf,07/14/2016
Air Plan Approval/Disapproval; Alabama; Infrastructure Requirements for the 2010 Sulfur Dioxide National Ambient Air Quality Standard,Proposed Rule,Environmental Protection Agency,"The Environmental Protection Agency (EPA) is proposing to approve in part and disapprove in part portions of the April 23, 2013, State Implementation Plan (SIP) submission, submitted by the State of Alabama, through the Alabama Department of Environmental Management (ADEM), for inclusion into the Alabama SIP. This proposal pertains to the infrastructure requirements of the Clean Air Act (CAA or Act) for the 2010 1-hour sulfur dioxide (SO<INF>2</INF>) national ambient air quality standard (NAAQS). The CAA requires that each state adopt and submit a SIP for the implementation, maintenance and enforcement of each NAAQS promulgated by EPA, which is commonly referred to as an ``infrastructure'' SIP. ADEM certified that the Alabama SIP contains provisions that ensure the 2010 1-hour SO<INF>2</INF> NAAQS is implemented, enforced, and maintained in Alabama. With the exception of provisions respecting state boards, which EPA is proposing to disapprove, and interstate transport, which EPA is not proposing any action at this time, EPA is proposing to determine that portions of Alabama's infrastructure SIP submission provided to EPA on April 23, 2013, satisfy the required infrastructure elements for the 2010 1-hour SO<INF>2</INF> NAAQS.", 2016-16577,https://www.federalregister.gov/documents/2016/07/14/2016-16577/air-plan-approvaldisapproval-alabama-infrastructure-requirements-for-the-2010-sulfur-dioxide,https://www.gpo.gov/fdsys/pkg/FR-2016-07-14/pdf/2016-16577.pdf,07/14/2016
Air Plan Approval; Tennessee Infrastructure Requirements for the 2010 Nitrogen Dioxide National Ambient Air Quality Standard,Proposed Rule,Environmental Protection Agency,"The Environmental Protection Agency (EPA) is proposing to approve portions of the State Implementation Plan (SIP) submission, submitted by the State of Tennessee, through the Tennessee Department of Environment and Conservation (TDEC), on March 13, 2014, to demonstrate that the State meets the infrastructure requirements of the Clean Air Act (CAA or Act) for the 2010 nitrogen dioxide (NO<INF>2</INF>) national ambient air quality standard (NAAQS). The CAA requires that each state adopt and submit a SIP for the implementation, maintenance and enforcement of each NAAQS promulgated by EPA, which is commonly referred to as an ``infrastructure'' SIP submission. TDEC certified that the Tennessee SIP contains provisions that ensure the 2010 NO<INF>2</INF> NAAQS is implemented, enforced, and maintained in Tennessee. With the exception of provisions pertaining to prevention of significant deterioration (PSD) permitting, and interstate transport provisions pertaining to the contribution to nonattainment or interference with maintenance, and visibility in other states, for which EPA is proposing no action through this rulemaking, EPA is proposing to find that Tennessee's infrastructure SIP submission, provided to EPA on March 13, 2014, satisfies the required infrastructure elements for the 2010 NO<INF>2</INF> NAAQS.", 2016-16514,https://www.federalregister.gov/documents/2016/07/14/2016-16514/air-plan-approval-tennessee-infrastructure-requirements-for-the-2010-nitrogen-dioxide-national,https://www.gpo.gov/fdsys/pkg/FR-2016-07-14/pdf/2016-16514.pdf,07/14/2016
Air Plan Approval; NC; Fine Particulate Matter National Ambient Air Quality Standards Revision,Proposed Rule,Environmental Protection Agency,"The Environmental Protection Agency (EPA) is proposing to approve a State Implementation Plan (SIP) revision submitted by the State of North Carolina, through the North Carolina Department of Environmental Quality's (NCDEQ) Division of Air Quality (DAQ) on December 11, 2015, that incorporates amendments to the state rules reflecting the 2012 national ambient air quality standards for fine particulate matter. EPA is approving this SIP revision because the State has demonstrated that it is consistent with the Clean Air Act.", 2016-16455,https://www.federalregister.gov/documents/2016/07/14/2016-16455/air-plan-approval-nc-fine-particulate-matter-national-ambient-air-quality-standards-revision,https://www.gpo.gov/fdsys/pkg/FR-2016-07-14/pdf/2016-16455.pdf,07/14/2016
Petitions for Reconsideration and Clarification of Action in Rulemaking Proceeding,Proposed Rule,Federal Communications Commission,"Petitions for Reconsideration and Clarification (Petitions) have been filed in the Commission's rulemaking proceeding by Thomas C. Power on behalf of CTIA, Kevin G. Rupy on behalf of United States Telecom Association, Colin W. Scott on behalf of Pennsylvania Public Utility Commission, John J. Heitmann on behalf of Joint Lifeline ETC Petitioners, John T. Nakahata on behalf of General Communication, Inc., Michael R. Romano on behalf of NTCA & WTA, Mitchell F. Brecher on behalf of TracFone Wireless, Inc., and David Springe on behalf of NASUCA.", 2016-16619,https://www.federalregister.gov/documents/2016/07/14/2016-16619/petitions-for-reconsideration-and-clarification-of-action-in-rulemaking-proceeding,https://www.gpo.gov/fdsys/pkg/FR-2016-07-14/pdf/2016-16619.pdf,07/14/2016
Medicare Program: Hospital Outpatient Prospective Payment and Ambulatory Surgical Center Payment Systems and Quality Reporting Programs; Organ Procurement Organization Reporting and Communication; Transplant Outcome Measures and Documentation Requirements; Electronic Health Record (EHR) Incentive Programs; Payment to Certain Off-Campus Outpatient Departments of a Provider; Hospital Value-Based Purchasing (VBP) Program,Proposed Rule,Health and Human Services Department; Centers for Medicare & Medicaid Services,"This proposed rule would revise the Medicare hospital outpatient prospective payment system (OPPS) and the Medicare ambulatory surgical center (ASC) payment system for CY 2017 to implement applicable statutory requirements and changes arising from our continuing experience with these systems. In this proposed rule, we describe the proposed changes to the amounts and factors used to determine the payment rates for Medicare services paid under the OPPS and those paid under the ASC payment system. In addition, this proposed rule would update and refine the requirements for the Hospital Outpatient Quality Reporting (OQR) Program and the ASC Quality Reporting (ASCQR) Program. Further, in this proposed rule, we are proposing to make changes to tolerance thresholds for clinical outcomes for solid organ transplant programs; to Organ Procurement Organizations (OPOs) definitions, outcome measures, and organ transport documentation; and to the Medicare and Medicaid Electronic Health Record Incentive Programs. We also are proposing to remove the HCAHPS Pain Management dimension from the Hospital Value-Based Purchasing (VBP) Program. In addition, we are proposing to implement section 603 of the Bipartisan Budget Act of 2015 relating to payment for certain items and services furnished by certain off-campus outpatient departments of a provider.", 2016-16098,https://www.federalregister.gov/documents/2016/07/14/2016-16098/medicare-program-hospital-outpatient-prospective-payment-and-ambulatory-surgical-center-payment,https://www.gpo.gov/fdsys/pkg/FR-2016-07-14/pdf/2016-16098.pdf,07/14/2016
2016-2017 Refuge-Specific Hunting and Sport Fishing Regulations,Proposed Rule,Interior Department; Fish and Wildlife Service,"We, the U.S. Fish and Wildlife Service, propose to add 1 national wildlife refuge (NWR or refuge) to the list of areas open for hunting, increase the hunting activities available at 12 other NWRs, open 1 refuge to fishing for the first time, and add pertinent refuge- specific regulations for other NWRs that pertain to migratory game bird hunting, upland game hunting, big game hunting, and sport fishing for the 2016-2017 season.", 2016-15259,https://www.federalregister.gov/documents/2016/07/14/2016-15259/2016-2017-refuge-specific-hunting-and-sport-fishing-regulations,https://www.gpo.gov/fdsys/pkg/FR-2016-07-14/pdf/2016-15259.pdf,07/14/2016
Safety Management System for Certificated Airports,Proposed Rule,Transportation Department; Federal Aviation Administration,"On October 7, 2010, the FAA published in the Federal Register a notice of proposed rulemaking (NPRM) to require certificate holders to establish a safety management system (SMS) for the entire airfield environment, including movement and non-movement areas, to improve safety at airports hosting air carrier operations. After reviewing the comments received and conducting further internal analysis, the FAA is amending that proposal. The FAA now proposes to require an SMS only for a certificated airport classified as a small, medium, or large hub airport in the National Plan of Integrated Airport Systems; serving international air traffic; or having more than 100,000 total annual operations. The FAA is also proposing changes that would extend the implementation period from 18 to 24 months; require submission of an implementation plan within 12 months instead of 6 months of the effective date of the final rule; modify the training requirements; ensure consistency among various FAA SMS initiatives, and reduce the implementation burden.", 2016-16596,https://www.federalregister.gov/documents/2016/07/14/2016-16596/safety-management-system-for-certificated-airports,https://www.gpo.gov/fdsys/pkg/FR-2016-07-14/pdf/2016-16596.pdf,07/14/2016
Records Management,Proposed Rule,National Archives and Records Administration,"NARA proposes to revise its records management regulations to reflect executive actions, statutory changes, advances in technology, and organizational changes. This is phase II of the revisions and includes changes to provisions in transferring records to the National Archives of the United States, managing electronic records, and managing audiovisual, cartographic, and related records.", 2016-15848,https://www.federalregister.gov/documents/2016/07/13/2016-15848/records-management,https://www.gpo.gov/fdsys/pkg/FR-2016-07-13/pdf/2016-15848.pdf,07/13/2016
"Ocean Dumping: Modification of an Ocean Dredged Material Disposal Site Offshore of Charleston, South Carolina",Proposed Rule,Environmental Protection Agency,"The Environmental Protection Agency (EPA) is proposing to approve a modification of the ocean dredged material disposal site (ODMDS) site offshore of Charleston, South Carolina pursuant to the Marine Protection, Research and Sanctuaries Act, as amended (MPRSA). The primary purpose for the site modification is to serve the long-term need for a location to dispose of material dredged from the Charleston Harbor federal navigation channel, and to provide a location for the disposal of dredged material for persons who have received a permit for such disposal. The modified site will be subject to ongoing monitoring and management to ensure continued protection of the marine environment.", 2016-16584,https://www.federalregister.gov/documents/2016/07/13/2016-16584/ocean-dumping-modification-of-an-ocean-dredged-material-disposal-site-offshore-of-charleston-south,https://www.gpo.gov/fdsys/pkg/FR-2016-07-13/pdf/2016-16584.pdf,07/13/2016
Health and Human Services Grants Regulation,Proposed Rule,Health and Human Services Department,"This notice of proposed rulemaking (NPRM) proposes changes to the Department of Health and Human Services' (HHS) adoption of the Office of Management and Budget's (OMB) Uniform Administrative Requirements, Cost Principles, and Audit Requirements for Federal Awards (``Uniform Administrative Requirements'') published on December 19, 2014 (79 FR 75871) and the technical amendments published by HHS on January 20, 2016 (81 FR 3004). HHS codified the OMB language, with noted modifications as explained in the preamble to the December promulgation, in 45 CFR part 75. The HHS-specific modifications to the Uniform Administrative Requirements adopted prior regulatory language that was not in conflict with OMB's language, and provided additional guidance to the regulated community. Unlike all of the other modifications to the Uniform Administrative Requirements, these proposed changes, although based on existing law or HHS policy, were not previously codified in regulation. This NPRM seeks comments on these important proposed regulatory changes.", 2016-15014,https://www.federalregister.gov/documents/2016/07/13/2016-15014/health-and-human-services-grants-regulation,https://www.gpo.gov/fdsys/pkg/FR-2016-07-13/pdf/2016-15014.pdf,07/13/2016
Airworthiness Directives; The Boeing Company,Proposed Rule,Transportation Department; Federal Aviation Administration,"We propose to adopt a new airworthiness directive (AD) for certain The Boeing Company Model 787-8 and 787-9 airplanes. This proposed AD was prompted by a report that some inboard and outboard trailing edge flap rotary actuators may have been assembled with an incorrect no-back brake rotor-stator stack sequence during manufacturing. This proposed AD would require an inspection of the inboard and outboard flap trailing edge rotary actuator for any discrepant rotary actuator. For discrepant rotary actuators, this proposed AD would require replacing the rotary actuator, or determining the flight cycles on the rotary actuator and doing related investigative and corrective actions if necessary. We are proposing this AD to detect and replace rotary actuators having incorrect assembly, which could cause accelerated unit wear that will eventually reduce braking performance. This degradation could lead to loss of no- back brake function and reduced controllability of the airplane.", 2016-16323,https://www.federalregister.gov/documents/2016/07/12/2016-16323/airworthiness-directives-the-boeing-company,https://www.gpo.gov/fdsys/pkg/FR-2016-07-12/pdf/2016-16323.pdf,07/12/2016
"Airworthiness Directives; Saab AB, Saab Aeronautics (Formerly Known as Saab AB, Saab Aerosystems) Airplanes",Proposed Rule,Transportation Department; Federal Aviation Administration,"We are revising an earlier proposed airworthiness directive (AD) for certain Saab AB, Saab Aeronautics Model 340A (SAAB/SF340A) and SAAB 340B airplanes. The NPRM proposed to supersede AD 2012-24-06. AD 2012-24-06 currently requires replacing the stall warning computer (SWC) with a new SWC that provides an artificial stall warning in icing conditions, and modifying the airplane for the replacement of the SWC. The NPRM was prompted by a determination that airplanes with certain modifications were excluded from the applicability in AD 2012-24-06, and are affected by the identified unsafe condition; and the SWC required by AD 2012-24-06 contained erroneous logic. This action revises the NPRM by reducing the compliance time for replacing the SWCs. We are proposing this supplemental NPRM (SNPRM) to prevent natural stall events during operation in icing conditions, which could result in loss of control of the airplane. Since this compliance time reduction imposes an additional burden to operators, we are reopening the comment period to allow the public the chance to comment on these proposed changes.", 2016-15927,https://www.federalregister.gov/documents/2016/07/12/2016-15927/airworthiness-directives-saab-ab-saab-aeronautics-formerly-known-as-saab-ab-saab-aerosystems,https://www.gpo.gov/fdsys/pkg/FR-2016-07-12/pdf/2016-15927.pdf,07/12/2016
Airworthiness Directives; The Boeing Company Airplanes,Proposed Rule,Transportation Department; Federal Aviation Administration,"We propose to adopt a new airworthiness directive (AD) for certain The Boeing Company Model 737-100, -200, and -200C series airplanes. This proposed AD is intended to complete certain mandated programs intended to support the airplane reaching its limit of validity (LOV) of the engineering data that support the established structural maintenance program. This proposed AD would require repetitive detailed, high frequency eddy current (HFEC), and ultrasonic inspections of the center section rear spar upper clevis lugs and horizontal stabilizer rear spar upper lugs, as applicable, for any cracking, and related investigative and corrective actions if necessary. For certain airplanes, this proposed AD would require replacement of the center section rear spar upper chord with a new part and a serviceable center section assembly. This proposed AD would also require repetitive HFEC and fluorescent dye penetrant inspections of the center section for cracking of the front and rear spar upper clevis lugs or horizontal stabilizer front and rear spar upper lugs, and related investigative and corrective actions if necessary. We are proposing this AD to detect and correct cracking in the rear spar upper clevis lugs of the center section, and in the rear spar upper lugs of the horizontal stabilizer which could result in the loss of structural integrity and controllability of the airplane.", 2016-16322,https://www.federalregister.gov/documents/2016/07/12/2016-16322/airworthiness-directives-the-boeing-company-airplanes,https://www.gpo.gov/fdsys/pkg/FR-2016-07-12/pdf/2016-16322.pdf,07/12/2016
Ensuring Program Uniformity at the Hearing and Appeals Council Levels of the Administrative Review Process,Proposed Rule,Social Security Administration,We propose to revise our rules so that more of our procedures at the administrative law judge (ALJ) and Appeals Council levels of our administrative review process are consistent nationwide. We anticipate that these nationally consistent procedures will enable us to administer our disability programs more efficiently and better serve the public., 2016-16265,https://www.federalregister.gov/documents/2016/07/12/2016-16265/ensuring-program-uniformity-at-the-hearing-and-appeals-council-levels-of-the-administrative-review,https://www.gpo.gov/fdsys/pkg/FR-2016-07-12/pdf/2016-16265.pdf,07/12/2016
Requirement To Notify the IRS of Intent To Operate as a Section 501(c)(4) Organization,Proposed Rule,Treasury Department; Internal Revenue Service,"In the Rules and Regulations section of this issue of the Federal Register, the IRS is issuing temporary regulations relating to the requirement, added by the Protecting Americans from Tax Hikes Act of 2015, that organizations must notify the IRS of their intent to operate under section 501(c)(4) of the Internal Revenue Code (Code). The text of those temporary regulations also serves as the text of these proposed regulations.", 2016-16337,https://www.federalregister.gov/documents/2016/07/12/2016-16337/requirement-to-notify-the-irs-of-intent-to-operate-as-a-section-501c4-organization,https://www.gpo.gov/fdsys/pkg/FR-2016-07-12/pdf/2016-16337.pdf,07/12/2016
National Emission Standards for Hazardous Air Pollutants: Ferroalloys Production,Proposed Rule,Environmental Protection Agency,"On June 30, 2015, the Environmental Protection Agency (EPA) published the residual risk and technology review (RTR) final rule, establishing national emission standards for hazardous air pollutants (NESHAP) for the Ferroalloys Production source category. Subsequently, the EPA received two petitions for reconsideration of certain aspects of the final rule. The EPA is announcing reconsideration of and requesting public comment on three issues raised in the petitions for reconsideration, as detailed in the SUPPLEMENTARY INFORMATION section of this action. The three issues the EPA is reconsidering and seeking public comment on are the following: the polycyclic aromatic hydrocarbons (PAH) compliance testing frequency for furnaces that produce ferromanganese (FeMn); the use of the digital camera opacity technique (DCOT) for determining compliance with the shop building opacity standards; and the use of bag leak detection systems (BLDS) on positive pressure baghouses. The EPA is seeking comment only on these three issues and will not respond to comments addressing other issues or other provisions of the final rule. The EPA is not proposing any changes to the NESHAP in this document.", 2016-16450,https://www.federalregister.gov/documents/2016/07/12/2016-16450/national-emission-standards-for-hazardous-air-pollutants-ferroalloys-production,https://www.gpo.gov/fdsys/pkg/FR-2016-07-12/pdf/2016-16450.pdf,07/12/2016
Disruptions to Communications,Proposed Rule,Federal Communications Commission,"In this document, the Federal Communications Commission (Commission) seeks comment on: A proposal to update the Commission's outage reporting requirement rules to address broadband network disruptions, including packet-based disruptions based on network performance degradation; proposed changes to the rules governing interconnected voice over Internet protocol (VoIP) outage reporting to include disruptions based on network performance degradation, update our outage definition to address incidents involving specified network components; and modify the reporting process to make it consistent with other services; reporting of call failures in the radio access network and local access network, and on geography-based reporting of wireless outages in rural areas; and, refining the covered critical communications at airports subject to the Commission's outage reporting requirements.", 2016-16273,https://www.federalregister.gov/documents/2016/07/12/2016-16273/disruptions-to-communications,https://www.gpo.gov/fdsys/pkg/FR-2016-07-12/pdf/2016-16273.pdf,07/12/2016
"Department of the Treasury Acquisition Regulations; Incremental Funding of Fixed-Price, Time-and-Material or Labor-Hour Contracts During a Continuing Resolution",Proposed Rule,Treasury Department,"This proposed rule would amend the Department of Treasury Acquisition Regulation (DTAR) for the purposes of providing acquisition policy for incremental funding of Fixed-Price, Time-and-Material or Labor-Hour contracts during a continuing resolution.", 2016-16346,https://www.federalregister.gov/documents/2016/07/12/2016-16346/department-of-the-treasury-acquisition-regulations-incremental-funding-of-fixed-price,https://www.gpo.gov/fdsys/pkg/FR-2016-07-12/pdf/2016-16346.pdf,07/12/2016
Importation of Lemons From Northwest Argentina,Proposed Rule,Agriculture Department; Animal and Plant Health Inspection Service,We are extending the comment period for a proposed rule to allow the importation of lemons from northwest Argentina into the continental United States. This action will allow interested persons additional time to prepare and submit comments., 2016-16363,https://www.federalregister.gov/documents/2016/07/11/2016-16363/importation-of-lemons-from-northwest-argentina,https://www.gpo.gov/fdsys/pkg/FR-2016-07-11/pdf/2016-16363.pdf,07/11/2016
Annual Privacy Notice Requirement Under the Gramm-Leach-Bliley Act (Regulation P),Proposed Rule,Consumer Financial Protection Bureau,"The Bureau of Consumer Financial Protection (Bureau) is proposing to amend Regulation P, which requires, among other things, that financial institutions provide an annual notice describing their privacy policies and practices to their customers. The amendment would implement a December 2015 statutory amendment to the Gramm-Leach-Bliley Act providing an exception to this annual notice requirement for financial institutions that meet certain conditions.", 2016-16132,https://www.federalregister.gov/documents/2016/07/11/2016-16132/annual-privacy-notice-requirement-under-the-gramm-leach-bliley-act-regulation-p,https://www.gpo.gov/fdsys/pkg/FR-2016-07-11/pdf/2016-16132.pdf,07/11/2016
Airworthiness Directives; Airbus Airplanes,Proposed Rule,Transportation Department; Federal Aviation Administration,"We are revising an earlier proposed airworthiness directive (AD) to supersede Airworthiness Directive (AD) 2010-04-03, for all Airbus Model A310 series airplanes. AD 2010-04-03 currently requires accomplishing repetitive detailed inspections for cracking around the fastener holes in certain wing top skin panels between the front and rear spars on the left- and right-hand sides of the fuselage, and repair if necessary. The NPRM proposed to continue to require the repetitive detailed inspections, and would also require supplemental repetitive ultrasonic inspections for cracking around the fastener holes in wing top skin panels 1 and 2 at rib 2, and repair if necessary. This action revises the NPRM by expanding the inspection area to include rib 3 due to widespread fatigue damage. We are proposing this supplemental NPRM (SNPRM) to detect and correct fatigue cracking around the fastener holes, which could result in reduced structural integrity of the airplane. Since these actions impose an additional burden over those proposed in the NPRM, we are reopening the comment period to allow the public the chance to comment on these proposed changes.", 2016-16210,https://www.federalregister.gov/documents/2016/07/11/2016-16210/airworthiness-directives-airbus-airplanes,https://www.gpo.gov/fdsys/pkg/FR-2016-07-11/pdf/2016-16210.pdf,07/11/2016
"Special Local Regulation; Bucksport/Lake Murray Drag Boat Fall Nationals, Atlantic Intracoastal Waterway; Bucksport, SC",Proposed Rule,Homeland Security Department; Coast Guard,"The Coast Guard proposes to establish a special local regulation on the Atlantic Intracoastal Waterway in Bucksport, South Carolina during the Bucksport/Lake Murray Drag Boat Fall Nationals, on September 10 and September 11, 2016. This special local regulation is necessary to ensure the safety of participants, spectators, and the general public during the event. This proposed rulemaking would prohibit persons and vessels from being in the regulated area unless authorized by the Captain of the Port Charleston or a designated representative. We invite your comments on this proposed rulemaking.", 2016-16333,https://www.federalregister.gov/documents/2016/07/11/2016-16333/special-local-regulation-bucksportlake-murray-drag-boat-fall-nationals-atlantic-intracoastal,https://www.gpo.gov/fdsys/pkg/FR-2016-07-11/pdf/2016-16333.pdf,07/11/2016
